code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
NVTK,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X4,True,0,8972,0.6560410164957646,1.2711075303017327,0.00017280585903994307,3.57958091841284,1.5504141756864556,7.337976435242403,16.58706310085892,0.11726777676085476,1.0,0.06677290912193712,0.15421869728015736,0.1722682417429395,0.0701508415616909,0.17654002336188873,0.22330856509506702,0.21194577892310917,0.2775102402083576,0.15421869728015736,0.14902886585332453,0.06677290912193712,0.0975596695971035,0.11042739085678477,0.2596420587506145
SBER,5,R_BB,meanrev,"{""k"": 1.5, ""n"": 20}",X1,True,-1,1257,0.569610182975338,1.5466309050589853,0.0002810860994991687,6.728719172633253,0.3533252269953664,7.331824751751247,14.5654175053364,0.022475432138890028,1.0,0.01037385304516647,0.049522044904733775,0.03925835855504071,0.01696288348675735,0.17899334695666302,0.049522044904733775,0.05025904475769494,0.058158251689746976,0.020483113010413945,0.022366942386724986,0.03326356361503713,0.01037385304516647,0.05017810154822655,0.058720312037621625
TATN,5,V_NR_BREAK,volatility,"{""n"": 4}",X3,True,0,4893,0.47292049867157165,1.3303674563183425,0.0002735300785433741,5.505824647455548,1.3383826715617033,7.303724557309254,15.285523315773363,0.1032958528958261,0.8888888888888888,-0.03375475783832371,0.16502465750090778,0.14870918572907815,0.08859675271201856,0.07162728437098023,0.14338622913055588,0.16502465750090778,0.21328915252888692,0.05044649039336946,-0.03375475783832371,0.19174436898902059,0.23183536669239402,0.2635341726563638,0.11287699150852859
NVTK,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 3}",X4,True,0,6023,0.6712601693508219,1.287264530605766,0.00021815184422993662,4.377220654159057,1.3139285659999587,7.278995701588696,14.973447638121424,0.07926124532241374,1.0,0.06040313345147297,0.16342964494106127,0.1459920628888843,0.05183900380906561,0.2237590743787098,0.16342964494106127,0.20991266213241033,0.21009806729853153,0.1513618481112644,0.0889634870691225,0.06040313345147297,0.08561149400338763,0.16602717561181635,0.17812105338089168
SBER,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 3}",X1,True,-1,3063,0.6490368919360104,1.3617721780786505,0.00012789422571282948,3.7175971269996735,0.39174001292849425,7.278799010214877,14.44826014797104,0.018324281263630837,1.0,0.0035357471206225455,0.043562713100982364,0.04352666810316603,0.020553783361123307,0.1381716580725473,0.056521740145399235,0.036658406927017495,0.06733570377036813,0.027736045074561844,0.043562713100982364,0.0035357471206225455,0.030014544630830642,0.052821513992967084,0.07355359816574492
NVTK,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X1,True,0,9294,0.6318054658919733,1.2412671182218242,0.00015337172006991425,3.074349042392942,1.4254367795074359,7.2778252501393155,18.9506700268654,0.06810656818561256,1.0,0.07241251516097691,0.1328909011936048,0.1583818643897151,0.05987903340990663,0.19296742340518436,0.18761635367991403,0.19148963154293597,0.24927257234230638,0.11329953180393204,0.1328909011936048,0.11443903157487512,0.11516023450531065,0.07241251516097691,0.24885600770357996
NVTK,5,R_RSI,meanrev,"{""lo"": 20, ""n"": 3}",X3,True,0,4070,0.6245700245700245,1.2768421865323318,0.00022427894270031032,3.7773955773955774,0.9128152962439344,7.272984893418362,15.452264383679747,0.039065172197297215,1.0,0.05715019176932401,0.10567528151295846,0.1014239218048816,0.021976330827747855,0.3909854069341929,0.11651558545418084,0.12820986805672874,0.11888872185954824,0.100084001023788,0.05715019176932401,0.12078317484701984,0.0874680420383811,0.0780404296820052,0.10567528151295846
VTBR,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X1,True,-1,4573,0.6564618412420731,1.342939922428455,0.0001634212126974252,3.136890443909906,0.747325214031207,7.267044411078196,17.426927971778838,0.018944278359413147,1.0,0.04306448304851074,0.08028692187508568,0.08303613489235634,0.029324434991803816,0.22174275462528356,0.11615889184531625,0.11368497242801823,0.08028692187508568,0.053159661300014704,0.12731308222282678,0.04306448304851074,0.07539100490976125,0.08912627684185281,0.049139919559820555
MGNT,5,V_NR_BREAK,volatility,"{""n"": 4}",X4,True,-1,1250,0.4896,1.697712877500267,0.0008614216127011781,19.1288,1.0767770136735635,7.261317099840204,19.813142314576755,0.048893297323957086,1.0,0.008275343629065901,0.09924233140191063,0.11964189040817372,0.10233248140499104,0.059724188030490157,0.3142644440231379,0.026112559164175764,0.035982116882223636,0.04931827820837498,0.008275343629065901,0.1601479579694569,0.09924233140191063,0.11813589012308512,0.26529809227213264
VTBR,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 3}",X1,True,-1,3067,0.6657971959569612,1.3817475065703146,0.00021365798438547232,3.718291490055429,0.6552890389684762,7.260962695185658,13.34986824028941,0.04362287651747465,1.0,0.009625103499274701,0.07364348671399057,0.07280989321871958,0.041416030051524805,0.11316412169753431,0.14664168620947748,0.10172306194726843,0.0833211138342449,0.050481145255616866,0.11603556769841816,0.04405720200156793,0.02976067180861719,0.07364348671399057,0.009625103499274701
