code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
SR,15,R_EXTREME,meanrev,"{""m"": 5, ""z"": 4.0}",X0,True,0,37,0.7297297297297297,3.7306623602226594,0.0018075527088257074,12.378378378378379,0.06687944976147264,3.12363861531523,9.270293919650788,0.005967376288026571,1.0,0.00020269921515136957,0.006838505272753537,0.0074310499734969605,0.004097256649357523,0.10864615832848432,0.011640179727692157,0.004118674551136792,0.00424289470538497,0.013467870652675629,0.0054644583142362535,0.00020269921515136957,0.009720465401187539,0.011183701921254396,0.006838505272753537
GD,60,V_REGIME_TREND,volatility,"{""hi"": 0, ""n"": 20}",X5,False,-1,20,0.65,6.540749717621744,0.0086360543708012,18.3,0.1727210860371997,3.0994513558821146,7.818105031974394,0.016427645226940513,0.4444444444444444,-0.0018018842674791813,0.0,0.01919123178191108,0.03193091782983393,-0.10778420804254947,0.0,0.0,0.0,0.0,0.014662534173112363,0.02359501220053062,-0.0018018842674791813,0.03326232451945543,0.10300309941158048
BR,1440,T_PRICE_MA,trend,"{""band"": 0.5, ""n"": 50}",X3,False,0,11,0.5454545454545454,6.36155279573329,0.03691624381357343,4.545454545454546,0.4060786822519731,3.096905134917875,7.985661190734865,0.07370746371452697,0.5555555555555556,-0.018388759723166004,1.1725351214408875e-05,0.04511985358355256,0.07549478605828329,-0.09260793269857695,0.050484091392718256,-0.018388759723166004,-0.0158050456084311,0.03311110381036997,0.0,0.0,0.20815959246829152,1.1725351214408875e-05,0.14850597456097603
BR,60,R_EXTREME,meanrev,"{""m"": 1, ""z"": 3.0}",X0,True,-1,22,0.7272727272727273,8.880869506134337,0.011434783767374168,7.318181818181818,0.2515652440779377,3.0807306021893717,14.600282451680771,0.018602375173941255,0.8888888888888888,-0.018602375173941255,0.02187654221779667,0.02795169378643752,0.03717870795433986,-0.010209307777638567,-0.018602375173941255,0.0009217241895385087,0.002902840729802847,0.02187654221779667,0.013528193347156048,0.033150056027807295,0.11677762400358915,0.025710715912282467,0.055299922823905945
BR,60,R_EXTREME,meanrev,"{""m"": 1, ""z"": 3.0}",X5,True,-1,22,0.7272727272727273,8.880869506134337,0.011434783767374168,7.318181818181818,0.2515652440779377,3.0807306021893717,14.600282451680771,0.018602375173941255,0.8888888888888888,-0.018602375173941255,0.02187654221779667,0.02795169378643752,0.03717870795433986,-0.010209307777638567,-0.018602375173941255,0.0009217241895385087,0.002902840729802847,0.02187654221779667,0.013528193347156048,0.033150056027807295,0.11677762400358915,0.025710715912282467,0.055299922823905945
BR,1440,M_TSMOM,momentum,"{""n"": 50, ""z"": 0.0}",X5,False,0,11,0.6363636363636364,8.76510398356801,0.07595670888205601,9.181818181818182,0.8355238040094264,3.080457898508324,5.759156407854503,0.16357231559231877,0.5555555555555556,-0.0020468903239816427,0.02720250398851931,0.0928359782232696,0.15243984069518074,-0.07938794992252993,0.0,0.0,0.02720250398851931,-0.0020468903239816427,0.07567793229827657,0.476460566977039,0.0,0.029413940384984016,0.22881575068458915
Si,1440,V_RANGE_EXP,volatility,"{""fade"": 0, ""k"": 1.5}",X1,False,0,10,0.7,11.896277943008045,0.03425671907626306,18.3,0.3425671923014306,3.074263572610763,5.0249118830439885,0.0696587543534406,0.7777777777777778,-0.03854650511129876,0.04949438222683966,0.03806302136682563,0.0381764064852327,-0.020546918130078813,-0.03854650511129876,0.04949438222683966,0.06450168541778112,0.03611955474480055,-0.017274402884140727,0.0787580173346214,0.07600285654189065,0.05402193400004762,0.0394896700308891
SR,1440,R_BB,meanrev,"{""k"": 1.5, ""n"": 10}",X2,False,0,21,0.9047619047619048,22.882190638687913,0.011078387550660537,5.571428571428571,0.23264614189793065,3.0736289028687427,6.261342668289381,0.027343503199517727,0.7777777777777778,-0.005021321267122403,0.019009915286005707,0.025849571321992296,0.023176435580110927,-0.0006758652176780955,0.06712952861562371,0.04663360433187336,-0.003687595366500318,0.019009915286005707,-0.005021321267122403,0.033163897847771295,0.01661412901012227,0.011207977251615375,0.04759600618854165
SR,1440,R_BB,meanrev,"{""k"": 1.5, ""n"": 10}",X5,False,0,21,0.9047619047619048,22.882190638687913,0.011078387550660537,5.571428571428571,0.23264614189793065,3.0736289028687427,6.261342668289381,0.027343503199517727,0.7777777777777778,-0.005021321267122403,0.019009915286005707,0.025849571321992296,0.023176435580110927,-0.0006758652176780955,0.06712952861562371,0.04663360433187336,-0.003687595366500318,0.019009915286005707,-0.005021321267122403,0.033163897847771295,0.01661412901012227,0.011207977251615375,0.04759600618854165
SR,1440,R_BB,meanrev,"{""k"": 1.5, ""n"": 10}",X0,False,0,21,0.9047619047619048,22.882190638687913,0.011078387550660537,5.571428571428571,0.23264614189793065,3.0736289028687427,6.261342668289381,0.027343503199517727,0.7777777777777778,-0.005021321267122403,0.019009915286005707,0.025849571321992296,0.023176435580110927,-0.0006758652176780955,0.06712952861562371,0.04663360433187336,-0.003687595366500318,0.019009915286005707,-0.005021321267122403,0.033163897847771295,0.01661412901012227,0.011207977251615375,0.04759600618854165
