family,tf,configs,active,share_positive,share_sharpe_gt1,median_sharpe,p90_sharpe,best_sharpe,median_total,share_pmr_ge_08,median_avg_trade_bp
T_EMA_X,15,9180.0,8887.0,0.11860020254304039,0.031506695172724204,-1.8205165600892925,0.15963725595411482,2.5866538263912275,-0.1392194561285578,0.0,-10.959648347748447
T_EMA_X,30,9180.0,8843.0,0.19450412755852087,0.052470880922763766,-1.133209339336527,0.5819884714034884,3.024125308038302,-0.08178328108260757,0.0005654189754608164,-10.207499221762351
T_EMA_X,60,9180.0,8643.0,0.24227698715723708,0.06699062825407845,-0.8687937703915488,0.7352482485326423,3.0647316756055667,-0.0673950155323837,0.0008099039685294458,-10.39421340344937
T_EMA_X,1440,9180.0,345.0,0.34202898550724636,0.19420289855072465,-0.6429411611339786,1.4741535133468961,2.539704286558316,-0.10360663800383918,0.008695652173913044,-78.49579037841325
T_HMA,1,2700.0,2620.0,0.04580152671755725,0.01450381679389313,-25.731805704518358,-1.844601494369977,2.0579197605357424,-3.444571180822095,0.0,-11.472835346208777
T_HMA,2,2700.0,2620.0,0.04618320610687023,0.014122137404580152,-15.040291043758677,-1.5536933011315028,2.0877235485383534,-1.8980024344782578,0.0,-11.542437960417722
T_HMA,3,2700.0,2620.0,0.04885496183206107,0.013358778625954198,-10.854453823218313,-1.4011744925194125,1.9937955268687626,-1.3496462317248188,0.0,-11.765748290638806
T_HMA,5,2700.0,2620.0,0.04732824427480916,0.014122137404580152,-7.314141367513724,-1.1557708656041297,2.046151215278879,-0.8866754335249425,0.0,-11.85870460407262
T_HMA,10,2700.0,2620.0,0.057633587786259544,0.016412213740458016,-4.237543828368702,-0.7185300311061857,1.993718091725734,-0.5057727897665245,0.0,-11.862619026271933
T_HMA,15,2700.0,2619.0,0.07751050019091256,0.021000381825124093,-3.054462475283205,-0.23389674934564936,2.6307979340205443,-0.3588268856401555,0.00038182512409316535,-11.423472559168095
T_HMA,30,2700.0,2612.0,0.1504594180704441,0.03943338437978561,-1.6867793213502655,0.3869629356214734,2.704330541786205,-0.20168544850457693,0.00038284839203675346,-10.585031485668166
T_HMA,60,2700.0,2602.0,0.2321291314373559,0.06379707916986933,-0.903030209586643,0.7008005460796127,2.8667818123975435,-0.10696616554469074,0.001921598770176787,-7.888790007810599
T_HMA,1440,2700.0,347.0,0.33429394812680113,0.09510086455331412,-0.40135023901438216,0.9674327227373151,2.0467362006249314,-0.06337482506933156,0.005763688760806916,-26.645821818544274
T_KELTNER,1,4860.0,4860.0,0.0,0.0,-29.32815437993009,-15.90035854947978,-5.555368527891903,-3.909825489670766,0.0,-11.918817685474568
T_KELTNER,2,4860.0,4860.0,0.0,0.0,-16.524463381748113,-8.176853482072504,-2.0682515199014655,-1.9213934350259478,0.0,-12.15074057039725
T_KELTNER,3,4860.0,4860.0,0.0,0.0,-11.50026976554419,-5.2980112492961755,-0.6007395707340395,-1.249865678376409,0.0,-12.302061190081291
T_KELTNER,5,4860.0,4860.0,0.003703703703703704,0.00102880658436214,-6.832040471645359,-2.704798692369889,2.1579356563401575,-0.7084796587841993,0.0,-12.132276027316962
T_KELTNER,10,4860.0,4860.0,0.03189300411522634,0.005555555555555556,-3.4307902283453493,-0.8422864095706761,2.1927768611578515,-0.3385458927878062,0.0,-11.285760669876412
T_KELTNER,15,4860.0,4860.0,0.0728395061728395,0.011111111111111112,-2.178838516592735,-0.24517240885454392,2.0948516080216493,-0.21500561667744478,0.0006172839506172839,-10.300671240114141
T_KELTNER,30,4860.0,4860.0,0.19156378600823046,0.03888888888888889,-1.1198995176590278,0.48623438375287226,2.4077168839878915,-0.10551506419733414,0.0024691358024691358,-8.874360520909693
