rank,strategy_id,family,instruments,profitable_month_ratio,min_monthly_return,median_monthly_return,monthly_return_std,max_drawdown,longest_losing_month_streak,walk_forward_result,holdout_result,evidence
274,LIB_384,P_EMA_S,ALL,0.4166666666666667,-0.15131945227039978,-0.04141702922061086,0.09304482251608479,0.49067277618451044,4.0,(in-sample конфигурация) 2026-01..06: +16.3%,2026-07..09: -8.1%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
275,LIB_115,P_XS_REV,FUT,0.4166666666666667,-0.15305480093229562,-0.0014313370047602803,0.0727043928787933,0.3757292226637219,4.0,(in-sample конфигурация) 2026-01..06: -33.6%,2026-07..09: +13.9%,"library {""hold"": 5, ""k"": 2, ""n"": 3}"
276,LIB_033,P_TSMOM,EQ,0.4166666666666667,-0.15550988051109016,-0.014818719871982466,0.09148575933272461,0.5279403159947833,5.0,(in-sample конфигурация) 2026-01..06: +6.0%,2026-07..09: +13.0%,"library {""n"": 10, ""vn"": 20}"
277,LIB_142,P_XS_REV,FUT,0.4166666666666667,-0.15617348882369697,-0.007461556466296315,0.060812688995204964,0.3292322015240643,4.0,(in-sample конфигурация) 2026-01..06: -21.7%,2026-07..09: -4.8%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
278,LIB_010,P_EMA,FUT,0.4166666666666667,-0.16194949677446857,-0.00403183167509269,0.05695644191878584,0.20736634357035655,3.0,(in-sample конфигурация) 2026-01..06: -3.4%,2026-07..09: -1.1%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
279,LIB_114,P_XS_REV,FUT,0.4166666666666667,-0.16803161532152444,-0.011060120130423456,0.05485326679432535,0.44752722846897086,3.0,(in-sample конфигурация) 2026-01..06: -28.3%,2026-07..09: -1.4%,"library {""hold"": 1, ""k"": 2, ""n"": 3}"
280,LIB_195,P_XS_REV,EQ,0.4166666666666667,-0.17955357756000012,-0.009347055169200758,0.05452668802662413,0.27846419296520253,3.0,(in-sample конфигурация) 2026-01..06: -19.7%,2026-07..09: +1.9%,"library {""hold"": 5, ""k"": 2, ""n"": 5}"
281,LIB_038,P_EMA,EQ,0.4166666666666667,-0.1821961086243391,-0.021046129942988046,0.06763864578547107,0.5470521297247615,5.0,(in-sample конфигурация) 2026-01..06: -0.7%,2026-07..09: +3.4%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
282,LIB_032,P_TSMOM,EQ,0.4166666666666667,-0.18632483680266887,-0.025126984022790566,0.07624319481574877,0.5180498250338132,3.0,(in-sample конфигурация) 2026-01..06: +0.6%,2026-07..09: +0.8%,"library {""n"": 5, ""vn"": 20}"
283,LIB_071,P_EMA,ALL,0.4166666666666667,-0.19546845136210322,-0.0056283004796569,0.10658074654163958,0.5695839069776412,5.0,(in-sample конфигурация) 2026-01..06: +31.7%,2026-07..09: +1.3%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
284,LIB_102,P_XS_REV,FUT,0.4166666666666667,-0.20191888861882035,-0.02353565947851166,0.0677035416539742,0.443019791819097,4.0,(in-sample конфигурация) 2026-01..06: -34.0%,2026-07..09: +0.2%,"library {""hold"": 1, ""k"": 2, ""n"": 1}"
285,LIB_064,P_TSMOM,ALL,0.4166666666666667,-0.2180326537345536,-0.011915727416635491,0.09088692535741127,0.5955883663264103,3.0,(in-sample конфигурация) 2026-01..06: +17.3%,2026-07..09: -2.1%,"library {""n"": 5, ""vn"": 20}"
286,LIB_043,P_BRK,EQ,0.4166666666666667,-0.2256594360806048,-0.008631630946183577,0.07323982022682533,0.4805820049077738,3.0,(in-sample конфигурация) 2026-01..06: -3.8%,2026-07..09: +9.0%,"library {""n"": 5, ""vn"": 20}"
287,LIB_098,P_XS_REV,FUT,0.4166666666666667,-0.2464591016760096,-0.01761057057592552,0.07843739849264024,0.40714123501675203,4.0,(in-sample конфигурация) 2026-01..06: -31.3%,2026-07..09: +2.7%,"library {""hold"": 1, ""k"": 1, ""n"": 1}"
288,LIB_232,P_XS_MOM,EQ,0.4,-0.03505141720233951,-0.016130848900502315,0.025161983406740102,0.18461428222528298,4.0,(in-sample конфигурация) 2026-01..06: -8.5%,2026-07..09: +3.5%,"library {""hold"": 1, ""k"": 3, ""n"": 60}"
289,LIB_046,P_BRK,EQ,0.4,-0.06609265874431003,-0.012241550284670666,0.06079506231551402,0.2657848842936801,2.0,(in-sample конфигурация) 2026-01..06: +22.1%,2026-07..09: -2.1%,"library {""n"": 55, ""vn"": 20}"
290,LIB_401,P_TSMOM_L,ALL,0.4,-0.07225371597451158,-0.003434732640016591,0.04399295027023949,0.23773643656386412,4.0,(in-sample конфигурация) 2026-01..06: -1.7%,2026-07..09: +2.5%,"library {""n"": 60, ""vn"": 60}"
291,LIB_301,P_BRK_L,FUT,0.4,-0.09484391803562175,-0.007878943731157051,0.0549783551884022,0.23809655298100552,4.0,(in-sample конфигурация) 2026-01..06: +0.9%,2026-07..09: +2.2%,"library {""n"": 55, ""vn"": 60}"
292,LIB_271,P_BRK_L,FUT,0.4,-0.09547829712391831,-0.005637169233523309,0.05405744186518978,0.26402191451052204,4.0,(in-sample конфигурация) 2026-01..06: -7.2%,2026-07..09: +3.7%,"library {""n"": 55, ""vn"": 20}"
293,LIB_078,P_BRK,ALL,0.4,-0.10189025406725705,-0.008923930719902273,0.075141706724159,0.2848263554624282,4.0,(in-sample конфигурация) 2026-01..06: +18.8%,2026-07..09: -3.6%,"library {""n"": 55, ""vn"": 20}"
294,LIB_167,P_XS_REV,FUT,0.4,-0.10360817989567295,-0.007445572889082541,0.07098540731587655,0.23906029166391818,3.0,(in-sample конфигурация) 2026-01..06: -2.2%,2026-07..09: -4.2%,"library {""hold"": 5, ""k"": 3, ""n"": 60}"
295,LIB_421,P_BRK_L,ALL,0.4,-0.10613892969558947,-0.001643658739340026,0.05530889082116463,0.30620708737842506,4.0,(in-sample конфигурация) 2026-01..06: -7.3%,2026-07..09: +1.7%,"library {""n"": 55, ""vn"": 60}"
296,LIB_288,P_EMA_S,FUT,0.36363636363636365,-0.02966083119645191,-0.01379948989733748,0.06979751384600708,0.16264598426596422,5.0,(in-sample конфигурация) 2026-01..06: +29.4%,2026-07..09: -0.4%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
297,LIB_273,P_TSMOM_L,FUT,0.36363636363636365,-0.04015238309511915,-0.021234455809462816,0.03634545672560337,0.20681909506674856,4.0,(in-sample конфигурация) 2026-01..06: +1.5%,2026-07..09: +0.5%,"library {""n"": 5, ""vn"": 60}"
298,LIB_300,P_BRK_S,FUT,0.36363636363636365,-0.04429513250943273,-0.007800265040714294,0.06199571432885723,0.18859810996218584,5.0,(in-sample конфигурация) 2026-01..06: +24.9%,2026-07..09: -3.4%,"library {""n"": 20, ""vn"": 60}"
299,LIB_278,P_TSMOM_S,FUT,0.36363636363636365,-0.05283776723081246,-0.018011790234595537,0.07216199508743346,0.2139069537370233,5.0,(in-sample конфигурация) 2026-01..06: +24.6%,2026-07..09: -5.0%,"library {""n"": 20, ""vn"": 60}"
300,C3_XSMOM_EQ_ENS,candidate,ALL/EQ,0.36363636363636365,-0.0530560103831132,-0.008758502227257905,0.026190884916456613,0.18593639594989553,5.0,"OOS 2026-01..06: Sharpe -0.09, -0.7%, прибыльных мес. 33%","2026-07..09: -1.0%, прибыльных мес. 67%","frozen candidate, vol-target 10%"
301,LIB_410,P_EMA_S,ALL,0.36363636363636365,-0.06696635426487774,-0.027261552400887012,0.09106930494750436,0.38176708726678044,5.0,(in-sample конфигурация) 2026-01..06: +35.0%,2026-07..09: -3.7%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
302,LIB_057,P_EMA,EQ,0.36363636363636365,-0.06820472789695486,-0.0057752844877541065,0.050337859505159996,0.3266862296150066,3.0,(in-sample конфигурация) 2026-01..06: +3.2%,2026-07..09: -0.4%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
303,LIB_418,P_BRK_S,ALL,0.36363636363636365,-0.0708504596259445,-0.02357093751197681,0.0897633202841655,0.3291419221495744,5.0,(in-sample конфигурация) 2026-01..06: +33.4%,2026-07..09: +2.5%,"library {""n"": 10, ""vn"": 60}"
304,LIB_277,P_TSMOM_L,FUT,0.36363636363636365,-0.07470501131319907,-0.003825686886557378,0.037009645357972146,0.16162340439041145,2.0,(in-sample конфигурация) 2026-01..06: +5.5%,2026-07..09: -0.2%,"library {""n"": 20, ""vn"": 60}"
305,LIB_055,P_EMA,EQ,0.36363636363636365,-0.077651078812778,-0.007593343209009618,0.06113746218419277,0.3299979868461378,4.0,(in-sample конфигурация) 2026-01..06: +16.7%,2026-07..09: +0.6%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
306,LIB_398,P_TSMOM_S,ALL,0.36363636363636365,-0.08021278645901475,-0.026162157708313316,0.10811644110639146,0.3795828335278202,5.0,(in-sample конфигурация) 2026-01..06: +33.4%,2026-07..09: -3.1%,"library {""n"": 20, ""vn"": 60}"
307,LIB_295,P_BRK_L,FUT,0.36363636363636365,-0.08214112227142323,-0.007483341032639146,0.04254386018040342,0.23735252873666468,4.0,(in-sample конфигурация) 2026-01..06: -3.3%,2026-07..09: +1.9%,"library {""n"": 5, ""vn"": 60}"
308,LIB_405,P_EMA_L,ALL,0.36363636363636365,-0.08467972210200969,-0.01764619696768932,0.05010892714937583,0.28038408915745094,4.0,(in-sample конфигурация) 2026-01..06: -5.4%,2026-07..09: +4.6%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
309,LIB_412,P_EMA_S,ALL,0.36363636363636365,-0.09330786411010195,-0.003503366886434378,0.08651315949237029,0.36448969622142613,5.0,(in-sample конфигурация) 2026-01..06: +23.5%,2026-07..09: -1.2%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
310,LIB_292,P_EMA_S,FUT,0.36363636363636365,-0.11465308690094389,-0.002513802428438794,0.0625761065585981,0.18492230551782995,5.0,(in-sample конфигурация) 2026-01..06: +13.3%,2026-07..09: -1.5%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
311,LIB_058,P_EMA,EQ,0.36363636363636365,-0.11735065917309839,-0.014948609634302557,0.05699732155046048,0.32390525366645306,3.0,(in-sample конфигурация) 2026-01..06: -2.1%,2026-07..09: -6.3%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
312,LIB_393,P_TSMOM_L,ALL,0.36363636363636365,-0.13138728284684476,-0.018806698499247432,0.06033268051244248,0.40235579530417453,4.0,(in-sample конфигурация) 2026-01..06: -8.5%,2026-07..09: -0.6%,"library {""n"": 5, ""vn"": 60}"
313,LIB_333,P_TSMOM_L,EQ,0.36363636363636365,-0.15213876856432762,-0.010467824176885188,0.05503213558984832,0.36805878356972244,4.0,(in-sample конфигурация) 2026-01..06: -14.3%,2026-07..09: -1.6%,"library {""n"": 5, ""vn"": 60}"
314,LIB_063,P_BUYHOLD,EQ,0.36363636363636365,-0.27927569951862097,-0.03443559817969799,0.10720089485437008,1.0876688902499154,7.0,(in-sample конфигурация) 2026-01..06: -60.9%,2026-07..09: -8.4%,"library {""vn"": 60}"
315,LIB_258,P_EMA_S,FUT,0.3333333333333333,-0.04521239466203042,-0.02548316634783987,0.07525589327414116,0.2681604611302646,6.0,(in-sample конфигурация) 2026-01..06: +28.7%,2026-07..09: -3.1%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
316,LIB_243,P_TSMOM_L,FUT,0.3333333333333333,-0.04648930573603138,-0.0194798366210307,0.03533198722732151,0.18148009329888737,4.0,(in-sample конфигурация) 2026-01..06: +0.6%,2026-07..09: +3.1%,"library {""n"": 5, ""vn"": 20}"
317,LIB_208,P_XS_MOM,EQ,0.3333333333333333,-0.051514315156964585,-0.010291438302374445,0.03783280882842051,0.13594896158610936,5.0,(in-sample конфигурация) 2026-01..06: +7.0%,2026-07..09: -2.7%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
318,LIB_256,P_EMA_S,FUT,0.3333333333333333,-0.05690365836198907,-0.024949891536380164,0.07526794092130637,0.35098063063196605,6.0,(in-sample конфигурация) 2026-01..06: +24.1%,2026-07..09: -1.3%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
319,LIB_125,P_XS_MOM,FUT,0.3333333333333333,-0.05845479761410388,-0.021638828606228344,0.03261229292201967,0.25309707322958275,3.0,(in-sample конфигурация) 2026-01..06: +3.6%,2026-07..09: -3.8%,"library {""hold"": 5, ""k"": 2, ""n"": 5}"
320,LIB_220,P_XS_MOM,EQ,0.3333333333333333,-0.06296191635374271,-0.009138975554378703,0.025908679460675977,0.27809029136551544,6.0,(in-sample конфигурация) 2026-01..06: -2.6%,2026-07..09: -3.9%,"library {""hold"": 1, ""k"": 3, ""n"": 20}"
321,LIB_216,P_XS_MOM,EQ,0.3333333333333333,-0.07001563228550367,-0.020292463086661883,0.03528156355691671,0.3112566709241946,6.0,(in-sample конфигурация) 2026-01..06: -8.6%,2026-07..09: -2.7%,"library {""hold"": 1, ""k"": 2, ""n"": 20}"
322,LIB_148,P_XS_MOM,FUT,0.3333333333333333,-0.07182859502790961,-0.019763338481425308,0.056581233835198044,0.193299389546155,3.0,(in-sample конфигурация) 2026-01..06: +10.2%,2026-07..09: -13.3%,"library {""hold"": 1, ""k"": 2, ""n"": 20}"
323,LIB_196,P_XS_MOM,EQ,0.3333333333333333,-0.07218896993435919,-0.022190395204233937,0.05032826751507089,0.30100092326756567,6.0,(in-sample конфигурация) 2026-01..06: +0.3%,2026-07..09: +1.1%,"library {""hold"": 1, ""k"": 3, ""n"": 5}"
324,LIB_169,P_XS_MOM,EQ,0.3333333333333333,-0.07311707298504189,-0.01270539197139442,0.029285661761220962,0.13408001019979565,5.0,(in-sample конфигурация) 2026-01..06: -1.3%,2026-07..09: -7.9%,"library {""hold"": 5, ""k"": 2, ""n"": 1}"
325,LIB_388,P_BRK_S,ALL,0.3333333333333333,-0.07370449366317189,-0.036903617987263715,0.09525451655990747,0.4164630779869185,6.0,(in-sample конфигурация) 2026-01..06: +30.1%,2026-07..09: -1.3%,"library {""n"": 10, ""vn"": 20}"
326,LIB_152,P_XS_MOM,FUT,0.3333333333333333,-0.07420017704498605,-0.017318531987257302,0.046709730900345275,0.208625829374796,3.0,(in-sample конфигурация) 2026-01..06: +8.7%,2026-07..09: -14.0%,"library {""hold"": 1, ""k"": 3, ""n"": 20}"
327,LIB_328,P_BRK_S,EQ,0.3333333333333333,-0.07530102983582765,-0.029990343074587145,0.0674441852750511,0.40372112896056933,6.0,(in-sample конфигурация) 2026-01..06: +13.7%,2026-07..09: -0.5%,"library {""n"": 10, ""vn"": 20}"
328,LIB_223,P_XS_REV,EQ,0.3333333333333333,-0.07566854583274107,-0.023178266506874934,0.05313540729567334,0.2642949575038074,2.0,(in-sample конфигурация) 2026-01..06: -15.5%,2026-07..09: +2.4%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
329,LIB_321,P_EMA_L,EQ,0.3333333333333333,-0.07835314304975327,-0.002319065490155481,0.038200476145343464,0.30371275103243534,7.0,(in-sample конфигурация) 2026-01..06: -19.6%,2026-07..09: +0.3%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
330,LIB_265,P_BRK_L,FUT,0.3333333333333333,-0.08209600103145931,-0.01673396695696283,0.040940429476537775,0.22909440760486177,4.0,(in-sample конфигурация) 2026-01..06: -5.8%,2026-07..09: +4.7%,"library {""n"": 5, ""vn"": 20}"
331,LIB_380,P_EMA_S,ALL,0.3333333333333333,-0.0855873815016821,-0.04275259777932661,0.09970706242556167,0.4359851177650853,6.0,(in-sample конфигурация) 2026-01..06: +29.9%,2026-07..09: -8.2%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
332,LIB_144,P_XS_MOM,FUT,0.3333333333333333,-0.08685634017456323,-0.015046117303427309,0.030380875534592913,0.2997677409694006,3.0,(in-sample конфигурация) 2026-01..06: -3.7%,2026-07..09: -16.4%,"library {""hold"": 1, ""k"": 1, ""n"": 20}"
333,LIB_180,P_XS_MOM,EQ,0.3333333333333333,-0.089849048119504,-0.013591066861408763,0.03724277236195426,0.2917644719937016,8.0,(in-sample конфигурация) 2026-01..06: -19.7%,2026-07..09: +10.8%,"library {""hold"": 1, ""k"": 2, ""n"": 3}"
334,LIB_225,P_XS_MOM,EQ,0.3333333333333333,-0.09543112124083564,-0.013058732551144203,0.0381959753860075,0.34097591023601126,4.0,(in-sample конфигурация) 2026-01..06: -14.9%,2026-07..09: -7.0%,"library {""hold"": 5, ""k"": 4, ""n"": 20}"
335,LIB_260,P_EMA_S,FUT,0.3333333333333333,-0.09994971277683362,-0.007644694564078236,0.07212398883308638,0.2141452932910397,6.0,(in-sample конфигурация) 2026-01..06: +19.7%,2026-07..09: -8.0%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
336,LIB_134,P_XS_REV,FUT,0.3333333333333333,-0.10365952416759683,-0.01469700458983425,0.04394483906257762,0.23681930149177788,2.0,(in-sample конфигурация) 2026-01..06: -14.6%,2026-07..09: +0.4%,"library {""hold"": 1, ""k"": 1, ""n"": 10}"
337,LIB_140,P_XS_MOM,FUT,0.3333333333333333,-0.10508122446481138,-0.00825230430928059,0.06320865999374399,0.2933592634362867,5.0,(in-sample конфигурация) 2026-01..06: +7.8%,2026-07..09: +1.0%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
338,LIB_316,P_EMA_S,EQ,0.3333333333333333,-0.10582042469832231,-0.019553377015654405,0.0695403396200666,0.520440272277483,6.0,(in-sample конфигурация) 2026-01..06: +10.2%,2026-07..09: +0.9%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
339,LIB_378,P_EMA_S,ALL,0.3333333333333333,-0.10763520770706236,-0.04684460544376634,0.10401420646808339,0.5373588935472071,6.0,(in-sample конфигурация) 2026-01..06: +31.1%,2026-07..09: -3.5%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
340,LIB_110,P_XS_REV,FUT,0.3333333333333333,-0.10900912204670021,-0.005481288186274469,0.03728867681588454,0.2370659924345091,4.0,(in-sample конфигурация) 2026-01..06: -9.3%,2026-07..09: -1.2%,"library {""hold"": 1, ""k"": 1, ""n"": 3}"
341,LIB_386,P_BRK_S,ALL,0.3333333333333333,-0.11242827377282083,-0.042219268798362464,0.08849263546427971,0.5606641966005554,6.0,(in-sample конфигурация) 2026-01..06: +17.4%,2026-07..09: -0.9%,"library {""n"": 5, ""vn"": 20}"
342,LIB_322,P_EMA_S,EQ,0.3333333333333333,-0.1148945036547957,-0.0317837306211004,0.07540573362759798,0.45486904282370233,6.0,(in-sample конфигурация) 2026-01..06: +14.2%,2026-07..09: -3.5%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
343,LIB_363,P_TSMOM_L,ALL,0.3333333333333333,-0.11491616106650326,-0.0217088343197247,0.05864630002770737,0.35468533444509376,4.0,(in-sample конфигурация) 2026-01..06: -7.2%,2026-07..09: +2.9%,"library {""n"": 5, ""vn"": 20}"
344,LIB_376,P_EMA_S,ALL,0.3333333333333333,-0.11649592034518719,-0.02636809724936029,0.09892128377240483,0.617485970906273,6.0,(in-sample конфигурация) 2026-01..06: +23.5%,2026-07..09: -0.2%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
345,LIB_326,P_BRK_S,EQ,0.3333333333333333,-0.11841439678391907,-0.024930506700911792,0.0686853608983814,0.490500670777692,6.0,(in-sample конфигурация) 2026-01..06: +8.3%,2026-07..09: +3.8%,"library {""n"": 5, ""vn"": 20}"
346,LIB_113,P_XS_MOM,FUT,0.3333333333333333,-0.11954871495254338,-0.008364300494577037,0.07337418649690254,0.23668416323926067,3.0,(in-sample конфигурация) 2026-01..06: +26.8%,2026-07..09: -16.5%,"library {""hold"": 5, ""k"": 2, ""n"": 3}"
347,LIB_136,P_XS_MOM,FUT,0.3333333333333333,-0.12107972404919565,-0.012759198085404932,0.06957258974648424,0.26105880172690377,3.0,(in-sample конфигурация) 2026-01..06: +14.5%,2026-07..09: -5.0%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
348,LIB_104,P_XS_MOM,FUT,0.3333333333333333,-0.12237196008209139,-0.0239078308804892,0.08261908969828592,0.31680883917579195,4.0,(in-sample конфигурация) 2026-01..06: +8.7%,2026-07..09: -1.9%,"library {""hold"": 1, ""k"": 3, ""n"": 1}"
349,LIB_382,P_EMA_S,ALL,0.3333333333333333,-0.13241412519710138,-0.03564381500473246,0.09577649937505109,0.48263806832255796,6.0,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: -5.9%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
350,LIB_103,P_XS_REV,FUT,0.3333333333333333,-0.13653598766541108,-0.021527608958422206,0.06002724510453341,0.3688452948408667,5.0,(in-sample конфигурация) 2026-01..06: -27.4%,2026-07..09: -6.4%,"library {""hold"": 5, ""k"": 2, ""n"": 1}"
351,LIB_262,P_EMA_S,FUT,0.3333333333333333,-0.1401499598432565,-0.010535562156292144,0.06901323075724344,0.24187376834015595,6.0,(in-sample конфигурация) 2026-01..06: +11.5%,2026-07..09: -5.0%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
352,LIB_187,P_XS_REV,EQ,0.3333333333333333,-0.14532688386680093,-0.00554650895173836,0.06458222773600517,0.3962095792157925,5.0,(in-sample конфигурация) 2026-01..06: -31.8%,2026-07..09: +11.8%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
353,LIB_206,P_XS_REV,EQ,0.3333333333333333,-0.15226422960404307,-0.026805175963090733,0.05004683266129148,0.45088273867804674,5.0,(in-sample конфигурация) 2026-01..06: -36.1%,2026-07..09: -3.0%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
354,LIB_130,P_XS_REV,FUT,0.3333333333333333,-0.15484962344635278,-0.010464837432664353,0.062153311102111745,0.4777861984111951,4.0,(in-sample конфигурация) 2026-01..06: -33.6%,2026-07..09: -5.2%,"library {""hold"": 1, ""k"": 3, ""n"": 5}"
355,LIB_138,P_XS_REV,FUT,0.3333333333333333,-0.15882453962694854,-0.006011483128531836,0.06693986208678565,0.32821468427209766,2.0,(in-sample конфигурация) 2026-01..06: -26.9%,2026-07..09: +0.6%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
356,LIB_107,P_XS_REV,FUT,0.3333333333333333,-0.16378219246689696,-0.030917299154680222,0.06516173087466276,0.46081436554231914,5.0,(in-sample конфигурация) 2026-01..06: -34.9%,2026-07..09: -7.7%,"library {""hold"": 5, ""k"": 3, ""n"": 1}"
357,LIB_364,P_TSMOM_S,ALL,0.3333333333333333,-0.16775937302736565,-0.035636081902339356,0.09101228221742926,0.5531899612469715,6.0,(in-sample конфигурация) 2026-01..06: +24.5%,2026-07..09: -4.9%,"library {""n"": 5, ""vn"": 20}"
358,LIB_042,P_EMA,EQ,0.3333333333333333,-0.17919552736566402,-0.04426515330669645,0.07333331488194395,0.5220460653144983,3.0,(in-sample конфигурация) 2026-01..06: -10.4%,2026-07..09: -7.4%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
359,LIB_039,P_EMA,EQ,0.3333333333333333,-0.20135513248533243,-0.014169787249556975,0.08187147688127516,0.504325791123847,5.0,(in-sample конфигурация) 2026-01..06: +10.7%,2026-07..09: -1.9%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
360,LIB_199,P_XS_REV,EQ,0.3333333333333333,-0.21754833904560655,-0.017370365269016474,0.06032745874802847,0.44381536995933857,3.0,(in-sample конфигурация) 2026-01..06: -34.0%,2026-07..09: -0.5%,"library {""hold"": 5, ""k"": 3, ""n"": 5}"
361,LIB_106,P_XS_REV,FUT,0.3333333333333333,-0.2584974007913843,-0.029554483044194058,0.08214018783519124,0.6171874078572728,5.0,(in-sample конфигурация) 2026-01..06: -43.1%,2026-07..09: -10.5%,"library {""hold"": 1, ""k"": 3, ""n"": 1}"
362,LIB_047,P_BUYHOLD,EQ,0.3333333333333333,-0.2704595341347158,-0.026757722516776994,0.10889803536793088,1.0358667580294423,7.0,(in-sample конфигурация) 2026-01..06: -61.7%,2026-07..09: -3.8%,"library {""vn"": 20}"
363,LIB_281,P_TSMOM_L,FUT,0.3,-0.05330220493488014,-0.0033157452271552756,0.03554997809599618,0.1759275197327952,4.0,(in-sample конфигурация) 2026-01..06: -0.3%,2026-07..09: +2.2%,"library {""n"": 60, ""vn"": 60}"
364,LIB_341,P_TSMOM_L,EQ,0.3,-0.05570474465639563,-0.005607322931609815,0.030608875924375903,0.18153592749149539,5.0,(in-sample конфигурация) 2026-01..06: -5.0%,2026-07..09: +1.3%,"library {""n"": 60, ""vn"": 60}"
365,LIB_251,P_TSMOM_L,FUT,0.3,-0.058116959833569126,-0.009545341934426688,0.04120340512662849,0.21300562521901156,5.0,(in-sample конфигурация) 2026-01..06: -5.6%,2026-07..09: +4.0%,"library {""n"": 60, ""vn"": 20}"
366,LIB_311,P_TSMOM_L,EQ,0.3,-0.06287465913919732,-0.004803953735972755,0.03880997576248209,0.20451749619678594,5.0,(in-sample конфигурация) 2026-01..06: -7.1%,2026-07..09: +1.7%,"library {""n"": 60, ""vn"": 20}"
367,LIB_158,P_XS_REV,FUT,0.3,-0.07179812388494611,-0.012430309579940513,0.045542295269749046,0.16223861528851558,4.0,(in-sample конфигурация) 2026-01..06: -1.6%,2026-07..09: -9.0%,"library {""hold"": 1, ""k"": 1, ""n"": 60}"
368,LIB_233,P_XS_MOM,EQ,0.3,-0.0825871147972066,-0.01340474976313999,0.03430044786375267,0.26280565741762985,6.0,(in-sample конфигурация) 2026-01..06: -9.8%,2026-07..09: -1.5%,"library {""hold"": 5, ""k"": 3, ""n"": 60}"
369,LIB_163,P_XS_REV,FUT,0.3,-0.08818248112220317,-0.007246460125315934,0.048248046263585725,0.17019933531992137,3.0,(in-sample конфигурация) 2026-01..06: -3.2%,2026-07..09: -4.7%,"library {""hold"": 5, ""k"": 2, ""n"": 60}"
370,LIB_162,P_XS_REV,FUT,0.3,-0.10627904484863393,-0.016331336861185264,0.06425848256437235,0.2599564720876515,3.0,(in-sample конфигурация) 2026-01..06: -7.7%,2026-07..09: -9.5%,"library {""hold"": 1, ""k"": 2, ""n"": 60}"
371,LIB_391,P_BRK_L,ALL,0.3,-0.11302364811126608,-0.0032754560511421005,0.05957825272811138,0.3387958147068275,6.0,(in-sample конфигурация) 2026-01..06: -14.3%,2026-07..09: +3.0%,"library {""n"": 55, ""vn"": 20}"
372,LIB_283,P_TSMOM_L,FUT,0.2857142857142857,-0.06519434577785432,-0.028252185875317082,0.03596988514510646,0.18384298640012275,4.0,(in-sample конфигурация) 2026-01..06: -17.4%,2026-07..09: +6.2%,"library {""n"": 120, ""vn"": 60}"
373,LIB_053,P_TSMOM,EQ,0.2857142857142857,-0.09156797570176423,-0.03580773068824783,0.06775926214609992,0.35419819492381066,3.0,(in-sample конфигурация) 2026-01..06: -4.9%,2026-07..09: -4.5%,"library {""n"": 120, ""vn"": 60}"
374,LIB_403,P_TSMOM_L,ALL,0.2857142857142857,-0.10277539596427232,-0.06350079116236884,0.04883066619231349,0.3591178167407634,4.0,(in-sample конфигурация) 2026-01..06: -34.3%,2026-07..09: +2.4%,"library {""n"": 120, ""vn"": 60}"
375,LIB_037,P_TSMOM,EQ,0.2857142857142857,-0.11302550043910742,-0.03655366110615432,0.07866050710995758,0.32808350055711344,3.0,(in-sample конфигурация) 2026-01..06: -9.1%,2026-07..09: -9.2%,"library {""n"": 120, ""vn"": 20}"
376,LIB_373,P_TSMOM_L,ALL,0.2857142857142857,-0.11874737613834441,-0.06246693938737735,0.05719732975725262,0.4023138442862546,4.0,(in-sample конфигурация) 2026-01..06: -38.9%,2026-07..09: +3.4%,"library {""n"": 120, ""vn"": 20}"
