rank,strategy_id,family,instruments,timeframe,avg_monthly_return,median_monthly_return,min_monthly_return,profitable_month_ratio,annual_return,max_drawdown,profit_factor,sharpe,sortino,calmar,trades,walk_forward_result,holdout_result,evidence
229,LIB_339,P_TSMOM_L,EQ,1d,-0.0025501159639547536,-0.0003824869345407933,-0.03942803910467774,0.45454545454545453,-0.032278180146495784,0.17403244261367945,0.9656993122739433,-0.1907012589935363,-0.26579123536317745,-0.18547220082492036,188.0,(in-sample конфигурация) 2026-01..06: -5.1%,2026-07..09: +2.3%,"library {""n"": 40, ""vn"": 60}"
230,C10_ML_HOURLY_H16_PREMIUM,ml,ALL,60m,-0.0018552368968909297,-0.009148767159310843,-0.03299442875184447,0.4444444444444444,-0.022262842762691158,,,,,,,OOS 2026-01..06: Sharpe 1.27 (порог выбран на тех же месяцах),"2026-07..09: -7.3%, 0/3 прибыльных","frozen candidate, 1× номинал"
231,LIB_100,P_XS_MOM,FUT,1d,-0.01820346315162169,-0.023835154373955447,-0.09251919109374285,0.5,-0.22018909028201597,0.3116633131976414,0.8304850523444107,-1.1156453050781563,-1.4931494185861238,-0.7064966614866953,246.0,(in-sample конфигурация) 2026-01..06: +5.1%,2026-07..09: -11.5%,"library {""hold"": 1, ""k"": 2, ""n"": 1}"
232,LIB_376,P_EMA_S,ALL,1d,-0.00647342846726436,-0.02636809724936029,-0.11649592034518719,0.3333333333333333,-0.0783025907400297,0.617485970906273,0.9627469569349455,-0.1898512796002808,-0.2535651256876325,-0.1268086959532156,249.0,(in-sample конфигурация) 2026-01..06: +23.5%,2026-07..09: -0.2%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
233,LIB_328,P_BRK_S,EQ,1d,-0.0007312178391506071,-0.029990343074587145,-0.07530102983582765,0.3333333333333333,-0.008988629047119657,0.40372112896056933,0.9947149738197013,-0.026023100970503813,-0.034947935900791344,-0.02226445038995608,237.0,(in-sample конфигурация) 2026-01..06: +13.7%,2026-07..09: -0.5%,"library {""n"": 10, ""vn"": 20}"
234,LIB_149,P_XS_MOM,FUT,1d,-0.0023156416339891925,-0.014081790257478133,-0.0856586874833738,0.4166666666666667,-0.029299164440097565,0.15072145877275034,0.9764485961279452,-0.13510216872119737,-0.18124952610748796,-0.1943927870567738,235.0,(in-sample конфигурация) 2026-01..06: +14.8%,2026-07..09: -8.8%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
235,LIB_054,P_EMA,EQ,1d,-0.005297005842294311,-0.011652564629912376,-0.07140642320155166,0.45454545454545453,-0.06384043562973839,0.2748647888547566,0.9666892737376549,-0.17958616805412275,-0.23529059815112047,-0.23226123613626187,230.0,(in-sample конфигурация) 2026-01..06: +2.2%,2026-07..09: +2.8%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
236,LIB_132,P_XS_MOM,FUT,1d,-0.004786535481798637,-0.0006802546049584635,-0.09249036648543552,0.5,-0.05813045500786779,0.24214483431205736,0.9548722636708767,-0.26697191129404335,-0.35260908144333936,-0.24006481564233492,245.0,(in-sample конфигурация) 2026-01..06: +4.6%,2026-07..09: -4.4%,"library {""hold"": 1, ""k"": 1, ""n"": 10}"
237,LIB_306,P_TSMOM_S,EQ,1d,-0.005615551360582079,-0.027336615647072904,-0.1155592986906413,0.4166666666666667,-0.06819850327068357,0.5120613544349908,0.9615637363281809,-0.1916602429095679,-0.2533566069148917,-0.13318424184917038,241.0,(in-sample конфигурация) 2026-01..06: +13.7%,2026-07..09: +5.7%,"library {""n"": 10, ""vn"": 20}"
238,LIB_413,P_EMA_L,ALL,1d,-0.013830457159615022,0.002368613117141649,-0.09925325459335,0.5454545454545454,-0.16668707498457758,0.36306447139941156,0.8576910452229607,-0.8711240363614847,-1.1337098265166985,-0.4591115025441394,230.0,(in-sample конфигурация) 2026-01..06: -18.0%,2026-07..09: -0.1%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
239,LIB_259,P_EMA_L,FUT,1d,-0.00024819326972647104,-0.003577277297154069,-0.07320309983333573,0.5,-0.003002145790611394,0.19322017307422357,0.9962892921286338,-0.019798779965371327,-0.026519155592830794,-0.01553743453825678,231.0,(in-sample конфигурация) 2026-01..06: -3.3%,2026-07..09: +2.2%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
240,LIB_247,P_TSMOM_L,FUT,1d,0.0006410471238874985,8.723966311663389e-05,-0.0738785651337821,0.5,0.008110989550777386,0.15985357055615168,1.0087296468971152,0.04671488657174844,0.06416525532173359,0.05074012124069661,228.0,(in-sample конфигурация) 2026-01..06: +0.0%,2026-07..09: +1.9%,"library {""n"": 20, ""vn"": 20}"
241,LIB_057,P_EMA,EQ,1d,-0.007364636159433179,-0.0057752844877541065,-0.06820472789695486,0.36363636363636365,-0.08875987579977727,0.3266862296150066,0.952335915162083,-0.24834694656182982,-0.3354462231688811,-0.271697634468337,230.0,(in-sample конфигурация) 2026-01..06: +3.2%,2026-07..09: -0.4%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
242,LIB_241,P_CARRY_TF,FX,1d,0.006412096947807792,0.0,-0.1323271135916002,0.4166666666666667,0.07756072468068306,0.1504348076414317,1.0846360333100105,0.39117034334265594,0.5643450026442429,0.515576985783454,161.0,(in-sample конфигурация) 2026-01..06: -1.3%,2026-07..09: +0.0%,"library {""f"": 10, ""s"": 50}"
243,LIB_129,P_XS_MOM,FUT,1d,-0.002932892383720779,-0.005818940175231546,-0.08579809172078967,0.4166666666666667,-0.035476266273486545,0.2661374020271978,0.9732755873211894,-0.16042598955215717,-0.22678578989301296,-0.13330056581021657,246.0,(in-sample конфигурация) 2026-01..06: +14.8%,2026-07..09: -0.1%,"library {""hold"": 5, ""k"": 3, ""n"": 5}"
244,LIB_281,P_TSMOM_L,FUT,1d,0.0013762681199295912,-0.0033157452271552756,-0.05330220493488014,0.3,0.017428118905641055,0.1759275197327952,1.0226560271098317,0.11303235965828075,0.15112651626801868,0.09906419946186637,176.0,(in-sample конфигурация) 2026-01..06: -0.3%,2026-07..09: +2.2%,"library {""n"": 60, ""vn"": 60}"
245,LIB_208,P_XS_MOM,EQ,1d,-0.0008601727052640248,-0.010291438302374445,-0.051514315156964585,0.3333333333333333,-0.01044643478200165,0.13594896158610936,0.9879490845179955,-0.06676447092124997,-0.09363929148329263,-0.07684085748154047,249.0,(in-sample конфигурация) 2026-01..06: +7.0%,2026-07..09: -2.7%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
246,LIB_305,P_TSMOM_L,EQ,1d,-0.006776064602149745,-0.004510453120474267,-0.09759773710038644,0.5,-0.0822924472164692,0.19979559989269546,0.9284273956649849,-0.3834251591259278,-0.546135560436777,-0.411883180914225,230.0,(in-sample конфигурация) 2026-01..06: -7.7%,2026-07..09: +7.3%,"library {""n"": 10, ""vn"": 20}"
247,LIB_325,P_BRK_L,EQ,1d,-0.009637383070185024,0.00228164489089977,-0.10724503902019933,0.5,-0.11657378561695805,0.2555302918080997,0.9034045115264613,-0.5527018911370872,-0.7812681176259206,-0.456203390964323,241.0,(in-sample конфигурация) 2026-01..06: -12.1%,2026-07..09: +5.2%,"library {""n"": 5, ""vn"": 20}"
248,LIB_381,P_EMA_L,ALL,1d,-0.013563034111939487,0.0037147440925764386,-0.11055807609227486,0.5833333333333334,-0.16405846061802,0.347285769872542,0.863410376863637,-0.7803285329500748,-1.0453445303967857,-0.47240190888970607,235.0,(in-sample конфигурация) 2026-01..06: -20.1%,2026-07..09: +3.8%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
249,LIB_244,P_TSMOM_S,FUT,1d,0.0016765556512533901,-0.02223522235362907,-0.07465692890400533,0.25,0.020279617157561006,0.28353196260286495,1.0175735909798012,0.0938404004515054,0.13597351431882518,0.07152497718913646,245.0,(in-sample конфигурация) 2026-01..06: +23.1%,2026-07..09: -7.3%,"library {""n"": 5, ""vn"": 20}"
250,LIB_307,P_TSMOM_L,EQ,1d,0.0008076004526931987,-0.002445993581204675,-0.06598116352688521,0.4166666666666667,0.010218342129473777,0.1656237931965734,1.0094564193548172,0.0483156284517309,0.07000549931883857,0.06169610013306461,220.0,(in-sample конфигурация) 2026-01..06: -6.2%,2026-07..09: -1.2%,"library {""n"": 20, ""vn"": 20}"
251,LIB_119,P_XS_REV,FUT,1d,-0.018292624551728903,0.007039945761789568,-0.1708177204563981,0.5833333333333334,-0.22126758657771278,0.49643362012102443,0.8457081446862896,-0.989096665205013,-1.3001192898910048,-0.44571434650975184,246.0,(in-sample конфигурация) 2026-01..06: -43.2%,2026-07..09: +8.1%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
252,LIB_155,P_XS_REV,FUT,1d,-0.007222438213527009,0.010145594322239049,-0.12451074904674897,0.5,-0.0913834860155049,0.2349898631000542,0.9332380850762524,-0.40531241183193034,-0.5972900528472801,-0.3888826726819086,235.0,(in-sample конфигурация) 2026-01..06: -19.2%,2026-07..09: +5.6%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
253,LIB_273,P_TSMOM_L,FUT,1d,-0.0033046509997802787,-0.021234455809462816,-0.04015238309511915,0.36363636363636365,-0.03982822857126492,0.20681909506674856,0.9589815084871524,-0.23334603221223435,-0.3227394276948932,-0.19257519987896088,225.0,(in-sample конфигурация) 2026-01..06: +1.5%,2026-07..09: +0.5%,"library {""n"": 5, ""vn"": 60}"
254,LIB_141,P_XS_MOM,FUT,1d,-0.002906787837370454,0.002271550241857767,-0.1359599072020501,0.5,-0.03530171253095683,0.2357165682478808,0.9757641738022667,-0.15342030412774002,-0.21469190551765321,-0.14976339081024362,245.0,(in-sample конфигурация) 2026-01..06: +12.6%,2026-07..09: -5.3%,"library {""hold"": 5, ""k"": 3, ""n"": 10}"
255,LIB_090,P_EMA,ALL,1d,-0.008347852307865238,0.009951909072697163,-0.16550514319169451,0.5454545454545454,-0.10060976781479321,0.3629232950042933,0.9462353876144035,-0.2819558824800714,-0.37455329683224226,-0.27722047385688764,230.0,(in-sample конфигурация) 2026-01..06: +3.0%,2026-07..09: -3.3%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
256,LIB_148,P_XS_MOM,FUT,1d,-0.00482857884344412,-0.019763338481425308,-0.07182859502790961,0.3333333333333333,-0.06109465448776159,0.193299389546155,0.9518104056250278,-0.27581182838092366,-0.36798941304089583,-0.31606232503478104,235.0,(in-sample конфигурация) 2026-01..06: +10.2%,2026-07..09: -13.3%,"library {""hold"": 1, ""k"": 2, ""n"": 20}"
257,LIB_009,P_EMA,FUT,1d,-0.0020958965766718998,0.0013748508272328763,-0.17146855004830286,0.5,-0.0253519649914233,0.28295088563027093,0.9832757489181446,-0.09955955226047071,-0.14109088743359777,-0.08959846488888695,246.0,(in-sample конфигурация) 2026-01..06: +0.1%,2026-07..09: +0.5%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
258,LIB_033,P_TSMOM,EQ,1d,-0.012391614992642038,-0.014818719871982466,-0.15550988051109016,0.4166666666666667,-0.1504909387058214,0.5279403159947833,0.9272768429981891,-0.40985236544203635,-0.5530835358390602,-0.28505293902826023,249.0,(in-sample конфигурация) 2026-01..06: +6.0%,2026-07..09: +13.0%,"library {""n"": 10, ""vn"": 20}"
259,LIB_192,P_XS_MOM,EQ,1d,-0.005919498151506275,-0.025852228776784614,-0.07770109819830395,0.4166666666666667,-0.0716022496406199,0.26555904747510795,0.9259825164190895,-0.39238919298549557,-0.5319764370457776,-0.2696283569375715,250.0,(in-sample конфигурация) 2026-01..06: +5.7%,2026-07..09: -0.1%,"library {""hold"": 1, ""k"": 2, ""n"": 5}"
260,LIB_172,P_XS_MOM,EQ,1d,-0.008835318552163093,-0.025620017084293067,-0.06729726518096868,0.4166666666666667,-0.10687201320696477,0.2780671260993586,0.8950196608236168,-0.5952560009836616,-0.9616022959495557,-0.3843388994094088,250.0,(in-sample конфигурация) 2026-01..06: -0.8%,2026-07..09: +6.5%,"library {""hold"": 1, ""k"": 3, ""n"": 1}"
261,LIB_143,P_XS_REV,FUT,1d,-0.007393512923348074,-0.008871203288435936,-0.09776273835450411,0.4166666666666667,-0.0897910967076489,0.27516154665499926,0.9396319396313114,-0.3908676320850447,-0.541363732354281,-0.3263213839258943,245.0,(in-sample конфигурация) 2026-01..06: -19.7%,2026-07..09: +3.3%,"library {""hold"": 5, ""k"": 3, ""n"": 10}"
262,LIB_277,P_TSMOM_L,FUT,1d,0.003221924361159009,-0.003825686886557378,-0.07470501131319907,0.36363636363636365,0.03883119273535988,0.16162340439041145,1.0424656830433607,0.23252917421214866,0.32164049093687413,0.24025723800224316,220.0,(in-sample конфигурация) 2026-01..06: +5.5%,2026-07..09: -0.2%,"library {""n"": 20, ""vn"": 60}"
263,LIB_151,P_XS_REV,FUT,1d,-0.004583338479278609,0.009673296844994184,-0.13586594647495076,0.5,-0.05799169690936617,0.23456651090964442,0.9541544488418731,-0.26742313030149334,-0.39197019411787265,-0.24722922587915674,235.0,(in-sample конфигурация) 2026-01..06: -19.4%,2026-07..09: +7.2%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
264,LIB_293,P_EMA_L,FUT,1d,-0.0028904868687194803,0.004891106466857309,-0.08851533889537677,0.5454545454545454,-0.03483665043517565,0.20786018471699208,0.952980813882892,-0.26884784234085657,-0.36348661683986483,-0.16759655285886907,227.0,(in-sample конфигурация) 2026-01..06: -7.9%,2026-07..09: +3.6%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
265,LIB_318,P_EMA_S,EQ,1d,-0.009415430789052456,-0.039059007375954025,-0.11305993012001636,0.4166666666666667,-0.1138890508243785,0.49384544463919156,0.939854074686407,-0.30904227181153027,-0.4020801265383689,-0.23061678924179807,241.0,(in-sample конфигурация) 2026-01..06: +16.3%,2026-07..09: -1.9%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
266,LIB_375,P_EMA_L,ALL,1d,-0.007637204036086587,-0.016596738395946886,-0.08978101626917123,0.4166666666666667,-0.09237962002050336,0.25720492830805597,0.9335757831984166,-0.355505140203789,-0.5076819182049921,-0.35916737921078906,248.0,(in-sample конфигурация) 2026-01..06: -6.3%,2026-07..09: +7.9%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
267,LIB_113,P_XS_MOM,FUT,1d,-0.004791040004420211,-0.008364300494577037,-0.11954871495254338,0.3333333333333333,-0.05795241989346687,0.23668416323926067,0.9581280918409175,-0.25891666045551026,-0.3616023845775045,-0.24485127817733876,246.0,(in-sample конфигурация) 2026-01..06: +26.8%,2026-07..09: -16.5%,"library {""hold"": 5, ""k"": 2, ""n"": 3}"
268,LIB_251,P_TSMOM_L,FUT,1d,-0.0021735164018537034,-0.009545341934426688,-0.058116959833569126,0.3,-0.027523926294830817,0.21300562521901156,0.9676074608261639,-0.16107960488807008,-0.21360752988605053,-0.12921689869237407,176.0,(in-sample конфигурация) 2026-01..06: -5.6%,2026-07..09: +4.0%,"library {""n"": 60, ""vn"": 20}"
269,LIB_079,P_BUYHOLD,ALL,1d,-0.033942437254154356,0.011264374028542079,-0.32297765283146873,0.5833333333333334,-0.4105677210262511,1.154288629826624,0.8776964528468079,-0.7805219409842357,-1.1242775601637058,-0.35568895891135915,250.0,(in-sample конфигурация) 2026-01..06: -59.7%,2026-07..09: +4.5%,"library {""vn"": 20}"
270,LIB_271,P_BRK_L,FUT,1d,-0.007514125408488326,-0.005637169233523309,-0.09547829712391831,0.4,-0.09611977679893695,0.26402191451052204,0.8906263035210641,-0.5954177979199312,-0.7362242228399443,-0.3640598432033046,187.0,(in-sample конфигурация) 2026-01..06: -7.2%,2026-07..09: +3.7%,"library {""n"": 55, ""vn"": 20}"
271,LIB_264,P_EMA_S,FUT,1d,0.0009666216009615406,-0.006727025684085675,-0.13555200546397828,0.4166666666666667,0.011692254885230794,0.2371439887001543,1.0092733602117427,0.05279556270201021,0.07094716944133685,0.0493044540125979,246.0,(in-sample конфигурация) 2026-01..06: +9.8%,2026-07..09: -5.8%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
272,LIB_379,P_EMA_L,ALL,1d,-0.0036329633620274158,-0.004183575350907631,-0.0767561755128554,0.4166666666666667,-0.04394432482708362,0.24132718834880507,0.964159459442429,-0.19475079472370907,-0.27319561611150345,-0.18209438036284653,246.0,(in-sample конфигурация) 2026-01..06: -5.9%,2026-07..09: +0.8%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
273,LIB_137,P_XS_MOM,FUT,1d,-0.00299751623439685,-0.007806912326486781,-0.1254433272370079,0.4166666666666667,-0.036403570653879815,0.2323648088167829,0.9743805227775844,-0.16146685036098954,-0.2212683037302308,-0.15666559337986344,245.0,(in-sample конфигурация) 2026-01..06: +12.6%,2026-07..09: -8.2%,"library {""hold"": 5, ""k"": 2, ""n"": 10}"
274,LIB_080,P_TSMOM,ALL,1d,-0.009355251350577666,-0.003668250050395727,-0.15923769178334624,0.45454545454545453,-0.11275111627739692,0.3552872302097967,0.9521872714320041,-0.26441153910744275,-0.3677750589542012,-0.3173520089951376,230.0,(in-sample конфигурация) 2026-01..06: +15.3%,2026-07..09: -2.3%,"library {""n"": 5, ""vn"": 60}"
275,LIB_382,P_EMA_S,ALL,1d,-0.008441204665966021,-0.03564381500473246,-0.13241412519710138,0.3333333333333333,-0.10210481163952499,0.48263806832255796,0.9548712997102629,-0.24488937770381028,-0.3225952751815752,-0.2115556528609468,250.0,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: -5.9%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
276,LIB_075,P_BRK,ALL,1d,-0.018930786043711123,0.004828953073229059,-0.21910848474362865,0.5833333333333334,-0.22898678798472977,0.5787354049971327,0.9065561770054067,-0.5633459622686986,-0.774562692349491,-0.3956674950375021,250.0,(in-sample конфигурация) 2026-01..06: +5.5%,2026-07..09: +6.3%,"library {""n"": 5, ""vn"": 20}"
277,LIB_386,P_BRK_S,ALL,1d,-0.00843611669188249,-0.042219268798362464,-0.11242827377282083,0.3333333333333333,-0.1020432675050106,0.5606641966005554,0.9492717262261703,-0.26330064519440555,-0.3513402546722417,-0.18200425160679773,250.0,(in-sample конфигурация) 2026-01..06: +17.4%,2026-07..09: -0.9%,"library {""n"": 5, ""vn"": 20}"
278,LIB_140,P_XS_MOM,FUT,1d,-0.004622847813152475,-0.00825230430928059,-0.10508122446481138,0.3333333333333333,-0.056142537297080665,0.2933592634362867,0.9611214417934443,-0.24095208285246814,-0.33881913983371614,-0.1913780960568644,245.0,(in-sample конфигурация) 2026-01..06: +7.8%,2026-07..09: +1.0%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
279,LIB_324,P_EMA_S,EQ,1d,-0.01699006116662834,-0.02593092233655625,-0.1164922337338794,0.4166666666666667,-0.20551177987153643,0.4547189506411087,0.8926135940477169,-0.592276124534766,-0.746870329809815,-0.4519534089832526,250.0,(in-sample конфигурация) 2026-01..06: +13.0%,2026-07..09: -5.7%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
280,LIB_115,P_XS_REV,FUT,1d,-0.006384754910717068,-0.0014313370047602803,-0.15305480093229562,0.4166666666666667,-0.07722999540003365,0.3757292226637219,0.9439635211749542,-0.346228251258628,-0.47999252772030515,-0.20554694908347493,246.0,(in-sample конфигурация) 2026-01..06: -33.6%,2026-07..09: +13.9%,"library {""hold"": 5, ""k"": 2, ""n"": 3}"
281,LIB_327,P_BRK_L,EQ,1d,-0.005450883639393093,-0.011621310739428736,-0.10930494079366326,0.5,-0.06619868323503901,0.2181502140210796,0.9420401326126816,-0.3054141843479128,-0.43944947073501606,-0.30345458762026384,223.0,(in-sample конфигурация) 2026-01..06: -8.0%,2026-07..09: +1.4%,"library {""n"": 10, ""vn"": 20}"
282,LIB_104,P_XS_MOM,FUT,1d,-0.009031075758078563,-0.0239078308804892,-0.12237196008209139,0.3333333333333333,-0.10923989236971829,0.31680883917579195,0.919686418503718,-0.5077727674785035,-0.7213085035711317,-0.3448132717948027,246.0,(in-sample конфигурация) 2026-01..06: +8.7%,2026-07..09: -1.9%,"library {""hold"": 1, ""k"": 3, ""n"": 1}"
283,LIB_157,P_XS_MOM,FUT,1d,-0.00616457401374646,-0.005215356010012329,-0.14805208891630173,0.5,-0.0780639523348798,0.2456286856904626,0.9396087045228106,-0.3566312583849463,-0.4392910043723189,-0.3178128487535644,196.0,(in-sample конфигурация) 2026-01..06: -4.5%,2026-07..09: +0.5%,"library {""hold"": 5, ""k"": 1, ""n"": 60}"
284,LIB_319,P_EMA_L,EQ,1d,-0.0072110954498991004,-0.0039931135543156415,-0.05444351353798993,0.4166666666666667,-0.08722541056197952,0.20722359547653468,0.9191487306814795,-0.44492573015759773,-0.6273182118586723,-0.42092412479087904,222.0,(in-sample конфигурация) 2026-01..06: -7.2%,2026-07..09: -0.8%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
285,LIB_384,P_EMA_S,ALL,1d,-0.012210477296321187,-0.04141702922061086,-0.15131945227039978,0.4166666666666667,-0.14769793337630108,0.49067277618451044,0.9317232633392206,-0.37709288976560473,-0.483254876606011,-0.30101106184208065,250.0,(in-sample конфигурация) 2026-01..06: +16.3%,2026-07..09: -8.1%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
286,LIB_131,P_XS_REV,FUT,1d,-0.010337552626272858,-0.0034543740330263972,-0.088666359661147,0.4166666666666667,-0.1250430365673965,0.3646319042891264,0.9080886506876975,-0.5681052581799846,-0.7748480518254003,-0.3429294998504753,246.0,(in-sample конфигурация) 2026-01..06: -23.5%,2026-07..09: -2.6%,"library {""hold"": 5, ""k"": 3, ""n"": 5}"
287,LIB_421,P_BRK_L,ALL,1d,-0.009227831377938856,-0.001643658739340026,-0.10613892969558947,0.4,-0.11399085819806822,0.30620708737842506,0.8970789580657507,-0.5782871461062149,-0.7641932130011414,-0.3722672103183326,198.0,(in-sample конфигурация) 2026-01..06: -7.3%,2026-07..09: +1.7%,"library {""n"": 55, ""vn"": 60}"
288,LIB_405,P_EMA_L,ALL,1d,-0.002523349476839278,-0.01764619696768932,-0.08467972210200969,0.36363636363636365,-0.030411846738254256,0.28038408915745094,0.9762913542145086,-0.1309441457041447,-0.18946427343098293,-0.10846495187954958,228.0,(in-sample конфигурация) 2026-01..06: -5.4%,2026-07..09: +4.6%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
289,LIB_040,P_EMA,EQ,1d,-0.011485092374186934,-0.018347315868595615,-0.1342285959981382,0.4166666666666667,-0.13892367735816516,0.42241362150525674,0.9290694564964798,-0.38810768334440593,-0.5167165012496425,-0.3288806759192928,250.0,(in-sample конфигурация) 2026-01..06: +15.3%,2026-07..09: -4.7%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
290,LIB_317,P_EMA_L,EQ,1d,-0.00772504816829193,-0.0034912325363620766,-0.08829519934079144,0.5,-0.09344218264365918,0.20566152265564597,0.9151384126679006,-0.4499011634119185,-0.644586749176156,-0.45434936704283874,226.0,(in-sample конфигурация) 2026-01..06: -5.7%,2026-07..09: +0.0%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
291,LIB_136,P_XS_MOM,FUT,1d,-0.004358837721762636,-0.012759198085404932,-0.12107972404919565,0.3333333333333333,-0.052936246066707666,0.26105880172690377,0.9635613222513943,-0.22320567178366774,-0.30693208119135085,-0.20277518212959855,245.0,(in-sample конфигурация) 2026-01..06: +14.5%,2026-07..09: -5.0%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
292,LIB_261,P_EMA_L,FUT,1d,-0.004752024189353203,-0.0015808672542334534,-0.08601146380533464,0.5,-0.05748048459441634,0.23142818854103098,0.9262445216356082,-0.41168300698346466,-0.5398692650087731,-0.24837287521794416,229.0,(in-sample конфигурация) 2026-01..06: -11.4%,2026-07..09: +5.5%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
293,LIB_262,P_EMA_S,FUT,1d,0.0026561285188411907,-0.010535562156292144,-0.1401499598432565,0.3333333333333333,0.03212853056390304,0.24187376834015595,1.0243903432366201,0.13556992672228402,0.18987462096739102,0.13283181051166948,246.0,(in-sample конфигурация) 2026-01..06: +11.5%,2026-07..09: -5.0%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
294,LIB_097,P_XS_MOM,FUT,1d,-0.014024890211203456,-0.018700495721532207,-0.0929592524189502,0.4166666666666667,-0.169645071994717,0.2389939298027457,0.846896896757087,-1.005704054673735,-1.3508322958785741,-0.7098300452012904,243.0,(in-sample конфигурация) 2026-01..06: -0.8%,2026-07..09: +1.5%,"library {""hold"": 5, ""k"": 1, ""n"": 1}"
295,LIB_237,P_XS_MOM,EQ,1d,-0.011273331172560574,-0.003446662252827082,-0.08187195919890655,0.5,-0.1427577615821741,0.2568352422094904,0.8725942956234924,-0.6513625380394599,-0.763296085274126,-0.555834006089134,199.0,(in-sample конфигурация) 2026-01..06: -9.3%,2026-07..09: -1.2%,"library {""hold"": 5, ""k"": 4, ""n"": 60}"
296,LIB_383,P_EMA_L,ALL,1d,-0.018106843004413047,-0.0018859556585084647,-0.10174396639922634,0.4166666666666667,-0.21902037298138022,0.4002468694379786,0.8334005694341299,-1.022142232846863,-1.3410730131504107,-0.5472132069113389,250.0,(in-sample конфигурация) 2026-01..06: -23.7%,2026-07..09: +1.7%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
297,LIB_204,P_XS_MOM,EQ,1d,-0.010203390658110342,-0.023134420145652257,-0.07579895085655153,0.4166666666666667,-0.12391587690813524,0.195319641752576,0.864558372817546,-0.8111862464778266,-1.1316712654552,-0.6344260914890858,249.0,(in-sample конфигурация) 2026-01..06: +1.8%,2026-07..09: -4.7%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
298,LIB_150,P_XS_REV,FUT,1d,-0.008641455582619528,0.004598666142555885,-0.16661683737765998,0.5833333333333334,-0.10933791498678432,0.30705505938385613,0.9156685834703983,-0.4937249937817283,-0.7164050900801883,-0.3560856974843024,235.0,(in-sample конфигурация) 2026-01..06: -19.9%,2026-07..09: +10.3%,"library {""hold"": 1, ""k"": 2, ""n"": 20}"
299,LIB_295,P_BRK_L,FUT,1d,-0.0037547074993398155,-0.007483341032639146,-0.08214112227142323,0.36363636363636365,-0.04525238777465204,0.23735252873666468,0.9535914026330764,-0.2544733376967826,-0.3563498405867317,-0.1906547531450915,219.0,(in-sample конфигурация) 2026-01..06: -3.3%,2026-07..09: +1.9%,"library {""n"": 5, ""vn"": 60}"
300,LIB_122,P_XS_REV,FUT,1d,-0.007624820018463652,-0.00024092243984341621,-0.09420858230441809,0.5,-0.09222982294333633,0.3321479981968878,0.9262253020678688,-0.4240879435238878,-0.6398649982110968,-0.27767688935058743,246.0,(in-sample конфигурация) 2026-01..06: -9.9%,2026-07..09: -4.9%,"library {""hold"": 1, ""k"": 1, ""n"": 5}"
301,LIB_243,P_TSMOM_L,FUT,1d,-0.0055979391151292175,-0.0194798366210307,-0.04648930573603138,0.3333333333333333,-0.067712671536603,0.18148009329888737,0.9356807601658884,-0.36294090934555795,-0.5095199886443558,-0.37311349308755365,244.0,(in-sample конфигурация) 2026-01..06: +0.6%,2026-07..09: +3.1%,"library {""n"": 5, ""vn"": 20}"
302,LIB_196,P_XS_MOM,EQ,1d,-0.00822451979820471,-0.022190395204233937,-0.07218896993435919,0.3333333333333333,-0.09948379147908418,0.30100092326756567,0.8993478172763484,-0.5304399454625202,-0.7210385882543606,-0.33050992136210516,250.0,(in-sample конфигурация) 2026-01..06: +0.3%,2026-07..09: +1.1%,"library {""hold"": 1, ""k"": 3, ""n"": 5}"
