code,secid,strategy,tag,direction,signal_id,entry_ts,exit_ts,trading_day,entry_ref,entry_price,exit_ref,exit_price,qty,entry_atr,initial_stop,final_stop,risk_money,gross_pnl,commission,spread_cost,slippage_cost,net_pnl,net_pnl_check,R,gross_R,exit_reason,bars_held,mae_R,mfe_R,partial
MX,MXZ6,TF_EMA_CROSS,TREND,LONG,2026-09-17|MX|MXZ6|TREND|1|15,2026-09-17 00:00:00+00:00,2026-09-25 00:00:00+00:00,2026-09-17,231375.0,231425.0,229250.0,229200.0,0.257855403714536,6387.858243199361,212250.0,212250.0,5000.000000000001,-547.942732893389,29.693661334002037,6.446385092863401,19.3391552785902,-603.4219345988403,-603.4219345988446,-0.12068438691976803,-0.10958854657867778,END_OF_DATA,6,0.2797731130302715,0.25269829564024526,False
RN,RNZ5,TF_EMA_CROSS,TREND,SHORT,2025-10-24|RN|RNZ5|TREND|-1|1,2025-10-24 00:00:00+00:00,2025-11-21 00:00:00+00:00,2025-10-24,39980.0,39978.0,40904.0,40906.0,1.2853506783695274,1288.5846349574485,43844.0,43844.0,5000.0,-1187.6640268134433,25.991076067310214,1.2853506783695274,3.8560520351085823,-1218.7965055942277,-1218.7965055942316,-0.24375930111884553,-0.23753280536268867,SIGNAL_EXIT,18,0.34910124424516364,0.595631504356439,False
RN,RNZ5,TF_EMA_CROSS,TREND,LONG,2025-11-24|RN|RNZ5|TREND|1|2,2025-11-24 00:00:00+00:00,2025-12-16 00:00:00+00:00,2025-11-24,41271.0,41273.0,41295.0,41293.0,1.4014880720050935,1180.9145436481574,37730.0,37730.0,5000.0,33.63571372812224,28.92881603829314,1.4014880720050935,4.20446421601528,-0.8990545981870532,-0.8990545981912716,-0.00017981091963741066,0.006727142745624448,ROLL,16,0.44034755222400035,0.38765160071660887,False
RN,RNH6,TF_EMA_CROSS,TREND,LONG,2025-12-18|RN|RNH6|TREND|1|3,2025-12-18 00:00:00+00:00,2025-12-23 00:00:00+00:00,2025-12-18,41992.0,41994.0,41275.0,41273.0,1.747031880187156,945.5090881358615,39157.0,39157.0,5000.0,-1252.6218580941909,36.367525891885975,1.747031880187156,5.241095640561468,-1295.9775115068237,-1295.9775115068257,-0.25919550230136473,-0.25052437161883817,SIGNAL_EXIT,2,0.2718381605571215,0.13452145477441102,False
RN,RNH6,TF_EMA_CROSS,TREND,SHORT,2025-12-24|RN|RNH6|TREND|-1|4,2025-12-24 00:00:00+00:00,2026-01-28 00:00:00+00:00,2025-12-24,41105.0,41103.0,41520.0,41522.0,1.8264496576594085,904.2107212163772,43816.0,43816.0,5000.0,-757.9766079286545,37.72760074102716,1.8264496576594085,5.479348972978226,-803.0100073003284,-803.0100073003192,-0.16060200146006567,-0.1515953215857309,SIGNAL_EXIT,20,0.45332480503106515,0.4160652320148132,False
RN,RNH6,TF_EMA_CROSS,TREND,LONG,2026-01-29|RN|RNH6|TREND|1|5,2026-01-29 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-01-29,41879.0,41881.0,40749.0,40747.0,2.4178645372050114,680.9234766848148,39838.0,39838.0,5000.0,-2732.186927041663,49.94582774504392,2.4178645372050114,7.253593611615035,-2791.804212935528,-2791.8042129355267,-0.5583608425871056,-0.5464373854083325,SIGNAL_EXIT,4,0.5788367702068797,0.3002987755208624,False
RN,RNH6,TF_EMA_CROSS,TREND,SHORT,2026-02-06|RN|RNH6|TREND|-1|6,2026-02-06 00:00:00+00:00,2026-03-02 00:00:00+00:00,2026-02-06,40386.0,40384.0,42559.0,42562.0,2.2735622901502004,724.7520757684874,42559.0,42559.0,4999.999999999999,-4940.450856496385,47.14572442969963,2.2735622901502004,9.0942491606008,-4998.96439237684,-4998.964392376836,-0.9997928784753681,-0.9880901712992772,INITIAL_STOP,15,0.09776317847645864,0.5993110196835929,False
RN,RNH6,TF_EMA_CROSS,TREND,LONG,2026-03-03|RN|RNH6|TREND|1|7,2026-03-03 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-03,43007.0,43009.0,49505.0,49503.0,1.8878578458144963,874.1241786606889,40386.0,40386.0,5000.0,12267.300282102597,43.66237625799767,1.8878578458144963,5.663573537443489,12216.08647446135,12216.08647446134,2.44321729489227,2.453460056420519,ROLL,10,0.061921737342715485,3.037563273915525,False
RN,RNM6,TF_EMA_CROSS,TREND,LONG,2026-03-19|RN|RNM6|TREND|1|8,2026-03-19 00:00:00+00:00,2026-04-03 00:00:00+00:00,2026-03-19,52596.0,52598.0,48412.0,48410.0,1.0394364258853763,1593.137725505446,47818.0,47818.0,5000.0,-4349.002005904415,26.247848626457525,1.0394364258853763,3.118309277656129,-4379.407600234414,-4379.407600234414,-0.8758815200468827,-0.8698004011808829,SIGNAL_EXIT,10,0.9697941853510561,0.2673430487377188,False
RN,RNM6,TF_EMA_CROSS,TREND,SHORT,2026-04-06|RN|RNM6|TREND|-1|9,2026-04-06 00:00:00+00:00,2026-06-16 00:00:00+00:00,2026-04-06,48840.0,48838.0,34054.0,34056.0,1.0747097370206768,1541.0341078038875,53462.0,53462.0,5000.0,15890.658171587727,22.271747235148,1.0747097370206768,3.2241292110620305,15864.087585404495,15864.087585404497,3.172817517080899,3.1781316343175456,ROLL,51,0.26910731814997746,3.1783465762649494,False
RN,RNU6,TF_EMA_CROSS,TREND,SHORT,2026-06-18|RN|RNU6|TREND|-1|10,2026-06-18 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-06-18,34660.0,34658.0,35081.0,35083.0,1.6440181249710242,1006.5627528917067,37678.0,37678.0,5000.0,-692.1316306128011,28.663867013401052,1.6440181249710242,4.932054374913072,-727.3715701260838,-727.3715701260862,-0.14547431402521677,-0.13842632612256023,SIGNAL_EXIT,24,0.14730402399740375,1.7581129828440132,False
RN,RNU6,TF_EMA_CROSS,TREND,LONG,2026-07-24|RN|RNU6|TREND|1|11,2026-07-24 00:00:00+00:00,2026-08-17 00:00:00+00:00,2026-07-24,35593.0,35595.0,32051.0,32049.000000000004,0.9183077974892547,1807.470400912981,30172.0,30172.0,5000.0,-3252.64621870694,15.529503163340788,0.9183077974892547,2.7549233924677643,-3271.848953060236,-3271.8489530602383,-0.6543697906120473,-0.650529243741388,SIGNAL_EXIT,15,0.712239527732666,0.22957694937231368,False
RN,RNU6,TF_EMA_CROSS,TREND,SHORT,2026-08-18|RN|RNU6|TREND|-1|12,2026-08-18 00:00:00+00:00,2026-09-08 00:00:00+00:00,2026-08-18,31719.0,31717.0,33605.0,33607.0,1.0690937089501424,1552.0969723193375,36374.0,36374.0,5000.0,-2016.3107350799687,17.459369360864777,1.0690937089501424,3.207281126850427,-2038.0464792766313,-2038.0464792766338,-0.40760929585532624,-0.4032621470159937,SIGNAL_EXIT,14,0.503115499431937,0.24546391557495273,False
RN,RNU6,TF_EMA_CROSS,TREND,LONG,2026-09-09|RN|RNU6|TREND|1|13,2026-09-09 00:00:00+00:00,2026-09-15 00:00:00+00:00,2026-09-09,33460.0,33462.0,37312.0,37310.0,1.4489683490251775,1143.1683819034004,30032.0,30032.0,5000.0,5581.426080444983,25.636596999302462,1.4489683490251775,4.346905047075532,5549.99361004958,5549.99361004958,1.109998722009916,1.1162852160889967,ROLL,4,0.07592594148891929,1.4759191603170456,False
RN,RNZ6,TF_EMA_CROSS,TREND,LONG,2026-09-17|RN|RNZ6|TREND|1|14,2026-09-17 00:00:00+00:00,2026-09-25 00:00:00+00:00,2026-09-17,36853.0,36855.0,37223.0,37221.0,1.1791263970436943,1405.9879900018768,32637.0,32637.0,5000.0,436.27676690616687,21.836241746852174,1.1791263970436943,3.537379191131083,409.72401957114226,409.7240195711399,0.08194480391422845,0.08725535338123337,END_OF_DATA,6,0.31341179633421395,0.3759054953775297,False
CR,CRZ5,TF_EMA_CROSS,TREND,SHORT,2025-10-24|CR|CRZ5|TREND|-1|1,2025-10-24 00:00:00+00:00,2025-12-16 00:00:00+00:00,2025-10-24,11.65,11.648,11.267,11.269,9.454941530641548,0.1728955929349187,12.167,12.167,5000.0,3621.2426062357217,54.16972376442809,9.454941530641548,28.36482459193728,3529.253116348716,3529.253116348715,0.7058506232697432,0.7242485212471443,SIGNAL_EXIT,35,0.277975281000862,1.887206329516052,False
CR,CRH6,TF_EMA_CROSS,TREND,LONG,2025-12-18|CR|CRH6|TREND|1|2,2025-12-18 00:00:00+00:00,2025-12-24 00:00:00+00:00,2025-12-18,11.778,11.78,11.454,11.452,9.844651400893952,0.16576981477858768,11.282,11.282,5000.0,-3189.6670538896387,57.177735336392075,9.844651400893952,29.533954202677517,-3286.2233948296016,-3286.2233948296025,-0.6572446789659203,-0.6379334107779278,SIGNAL_EXIT,3,0.744255645907583,0.2658055878241362,False
CR,CRH6,TF_EMA_CROSS,TREND,SHORT,2025-12-25|CR|CRH6|TREND|-1|3,2025-12-25 00:00:00+00:00,2026-01-08 00:00:00+00:00,2025-12-25,11.486,11.484,11.582,11.584,9.350303510851933,0.1748212014312975,12.009,12.009,5000.0,-897.6291370417864,53.9232003470831,9.350303510851933,28.050910532551683,-988.9535514322719,-988.9535514322732,-0.19779071028645437,-0.1795258274083573,SIGNAL_EXIT,5,0.4862157825643001,0.40019299026446353,False
CR,CRH6,TF_EMA_CROSS,TREND,LONG,2026-01-09|CR|CRH6|TREND|1|4,2026-01-09 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-09,11.58,11.582,11.456,11.454,9.419903502508483,0.17334995133045003,11.061,11.061,5000.0,-1168.068034311057,54.24922427094635,9.419903502508483,28.259710507521298,-1259.9968725920398,-1259.9968725920332,-0.251999374518408,-0.23361360686221141,SIGNAL_EXIT,3,0.2825971050752551,0.05086747891354439,False
CR,CRH6,TF_EMA_CROSS,TREND,SHORT,2026-01-16|CR|CRH6|TREND|-1|5,2026-01-16 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-01-16,11.422,11.42,11.246,11.248,10.086542534949828,0.16185387316173455,11.906,11.906,5000.0,1775.2314861511716,57.16043654556067,10.086542534949828,30.25962760484504,1677.7248794658256,1677.724879465816,0.3355449758931651,0.3550462972302343,SIGNAL_EXIT,28,0.09077888281454831,1.5109640717354853,False
