family,tf,cls,configs,ic_mean,ic_pos_months,top_minus_bottom,ens_oos_mean,ens_pos_months,ens_202601,ens_202602,ens_202603,ens_202604,ens_202605,ens_202606
T_DONCH_STOP,15,FUT,1620,0.5482845660142283,6,11.901072029655934,-4.474426067823404,0,-3.9643494876645526,-6.447795009544611,-4.20964916447491,-5.249820182030226,-5.425731562153189,-1.5492110010729359
R_BB,10,FUT,5184,0.5423757857909104,6,13.728761529024858,-6.607911222849761,0,-7.059063577980677,-4.443838322319888,-7.545283636309416,-6.460133378054695,-6.161481589688013,-7.9776668327458795
T_KELTNER,10,EQ,1944,0.5403030268085441,6,10.625776620608029,-6.801587045827684,0,-6.144257809164961,-6.70643879967509,-6.333398212268975,-7.282282385920809,-7.728093393205796,-6.615051674730471
M_ROC_VOTE,15,EQ,1728,0.5300530265540323,6,10.443741264145318,-6.803644536410885,0,-7.546923660120249,-7.725807407881642,-5.99992824773636,-6.782420228997067,-8.728021028582189,-4.038766645147794
R_BB_LIMIT,15,FUT,2916,0.5287854484361207,6,11.556250820549158,-7.0287321144296016,0,-6.580180412938656,-4.253848544417823,-7.7339052995301945,-6.59110086213254,-6.610558581819834,-10.402798985738562
V_REGIME_TREND,5,FUT,1944,0.5269468562607899,6,10.420857469301753,-4.6514916772108394,0,-4.415470986022064,-7.034684178818996,-3.337968504513584,-5.881874504349947,-4.852710428166569,-2.386241461393878
T_ADX,10,EQ,1296,0.5228926273179428,6,11.497936149968401,-6.723042851397953,0,-5.294201660552449,-6.5333642929255396,-7.21001380208456,-7.031263556765296,-6.868161734394832,-7.401252061665049
V_SQUEEZE,5,FUT,2592,0.5186686481633526,6,11.221103755873031,-7.353842589770366,0,-6.565661888736981,-9.520921227163274,-7.568038195801105,-6.729233199901046,-8.00165524366869,-5.737545783351104
I_PDAY_BRK,15,FUT,216,0.5168451477488288,6,9.936029738636718,-3.1363670614528445,0,-2.313087518724922,-4.305672054799252,-4.352758445948846,-3.605679746867555,-3.215563165465154,-1.0254414369113354
T_DONCH,10,FUT,1620,0.5160668651247763,6,10.285851702447658,-4.600398164193095,0,-3.7528646121929805,-6.73372909421707,-3.989694217184716,-4.264833872556598,-5.858426427506322,-3.002840761500883
M_TSMOM,15,EQ,3888,0.5107862620187072,6,12.88268587706367,-4.974261129059207,0,-5.118519158319918,-5.568646886967245,-4.689668405740494,-4.6382541088843725,-5.765613202416511,-4.064865012026702
T_HMA,15,FUT,1620,0.5070809377934097,6,12.452505995477287,-3.8518631874009777,0,-3.664672201788423,-4.9240135805583725,-3.8013852587399466,-4.038652208047827,-3.761875337086679,-2.9205805381846166
M_TSMOM,10,FUT,5832,0.5058818836009545,6,13.469953166958149,-4.187463971838364,0,-3.7237501630913177,-5.816337146645298,-4.158616549568705,-4.054187949153609,-4.8530775381195355,-2.518814484451716
R_RSI,30,FUT,5184,0.5030981867136565,6,10.981419371723556,-5.779504924221122,0,-5.744068939318164,-3.7218233728000785,-7.3839364928675995,-4.8408771080064685,-4.795895783968906,-8.19042784836552
T_HMA,30,EQ,1080,0.5027842594235826,6,10.881902253839122,-4.01653547622747,0,-3.8290223632162266,-3.697343387086403,-3.929546371532236,-4.400352615770926,-4.7219260162070675,-3.52102210355196
R_VWAP,5,FUT,972,0.49984011400759604,6,11.118029962819923,-6.092926430292997,0,-6.187779986299288,-4.807754120290044,-6.854707896334604,-6.056014684931357,-5.340495017430539,-7.310806876472156
R_BB,15,EQ,3456,0.4972742898787837,6,12.096225295627477,-5.656416105489708,0,-5.367598195935737,-4.412161063760009,-5.896208035425513,-5.252660586437951,-5.175510009470692,-7.834358741908349
I_TOD,1,FUT,2376,0.4953861833595028,6,14.845583991181499,-6.827931538450201,0,-6.029770391261981,-6.190506080343628,-7.311768970742195,-6.831853390437696,-7.0693905266921995,-7.534299871223511
R_MA_DEV,10,FUT,2916,0.49264422004457503,6,11.037005273844963,-6.11371653792406,0,-6.505251040423809,-4.567754742778908,-6.153544829613899,-5.711605267420814,-6.160682320355101,-7.583461026951831
U_SIGNED_VOL,15,FUT,3888,0.48072762587030793,6,11.345350333370789,-5.524455820660364,0,-5.567631943120178,-5.846704031035762,-5.848540505708694,-5.333026705807505,-5.451702527406679,-5.09912921088337
V_RANGE_EXP,10,FUT,1944,0.47898845169638554,6,10.633019523218133,-3.999266768528269,0,-3.528884894228772,-3.8968240275290706,-4.103230328316711,-4.260648074490666,-4.306799906875103,-3.899213379729288
U_BAR_PRESSURE,30,EQ,864,0.4779886730772121,6,9.087656048054045,-4.924724711526926,0,-6.252448600926534,-5.664361145779145,-5.17658473658778,-4.330334035707232,-6.121948490397862,-2.002671259763003
R_MA_DEV,15,EQ,1944,0.47090292713237364,6,10.456575815328385,-5.414071339013539,0,-4.8346574735104175,-4.286591941984605,-5.2890774820552675,-4.950213764453266,-5.826334316717884,-7.2975530553597965
T_EMA_X,10,EQ,3672,0.4684740987516472,6,10.472514144256301,-5.0354891487258735,0,-4.641059999948288,-5.275054324882371,-4.648782494226428,-5.354397452004974,-5.356019824050668,-4.937620797242518
T_DONCH,15,EQ,1080,0.4673464630150089,6,8.56492736172378,-4.437791046768629,0,-3.7544490545070452,-5.000028725062112,-4.949168197926376,-3.8601021178134336,-5.986648571112826,-3.0763496141899793
T_SUPERTREND,15,EQ,1944,0.46656203350603437,6,8.253198339020377,-4.8082631002878236,0,-3.7266996542653192,-4.911225260195331,-5.2456025696094315,-5.347301735363836,-4.960030068275291,-4.658719314017729
T_PRICE_MA,15,FUT,3240,0.46378402032091665,6,8.923498296784809,-4.563133725591832,0,-4.263730578864302,-7.348723390498944,-4.570286939674536,-4.783390660168397,-4.168638545045158,-2.2440322392996483
U_OBV,15,FUT,648,0.4567909940093933,6,8.592906774051054,-3.633716635800029,0,-3.4147635517194543,-5.3392089933100655,-4.137923607606427,-3.457250698616269,-3.6506676479954883,-1.802485315552469
I_ORB,5,FUT,1296,0.4562279024628036,6,7.8986141656461415,-4.951716545026028,0,-2.912291077107917,-6.957195623455686,-5.60978811752518,-5.308112973704151,-5.975474684601159,-2.947436793762073
T_DONCH_STOP,30,EQ,1080,0.4548913258275223,6,8.194939224478787,-3.3737475030978676,0,-3.5564451515126545,-4.295996104248167,-2.734937724152673,-2.2981445975544896,-5.309171800861537,-2.047789640257687
T_SUPERTREND,10,FUT,2916,0.4497222529325477,6,8.690315706793465,-4.021352439699089,0,-2.7132819702185174,-4.491387966000385,-4.427530279310305,-3.9007406673378053,-4.3462152776820355,-4.2489584776454885
V_RANGE_EXP,15,EQ,1296,0.43989227926459984,6,9.132655996441002,-4.027907282044262,0,-3.5432527994972793,-3.830286926601537,-4.001434175751728,-3.8283729861165554,-4.422812726276718,-4.541284078021753
M_ACCEL,30,EQ,864,0.43484235386373005,6,9.581697998033503,-6.401232242676389,0,-5.844860297357605,-6.794754451751412,-6.885639434942071,-6.815210222625518,-7.404704590421812,-4.662224458959909
T_MTF,10,FUT,2592,0.43475145839619084,6,8.83307167411306,-4.900408510102352,0,-4.7760683029593185,-8.277817345258246,-4.386710183221116,-5.463203507524555,-4.566993332520271,-1.931658389130602
R_EXTREME,10,FUT,3888,0.4344727412069551,6,8.54369540796217,-4.3910171024144455,0,-6.453857180886969,-3.8121838639932806,-2.765805337611975,-4.598659614150785,-4.431110048690488,-4.284486569153174
R_EXTREME,10,EQ,2592,0.43392275813931597,6,10.727839863493498,-4.975900935582867,0,-6.0694875950700595,-3.0792363293868514,-4.731087080479292,-5.169668171395403,-5.014751585565038,-5.791174851600558
T_KELTNER,10,FUT,2916,0.42910263635554835,6,7.428970494587458,-4.219564786370897,0,-3.033841161307037,-5.910495824177429,-4.162248116841572,-4.90180691408949,-4.755589049705435,-2.5534076521044207
U_VOL_BREAK,10,EQ,864,0.4256074127161676,6,7.529699759160412,-5.880090968408624,0,-4.559227474702971,-5.984526936246134,-5.204572346172307,-6.156773956884948,-6.841381949213445,-6.534063147231945
T_KELTNER,15,EQ,1944,0.41730609037929794,6,7.144039849955868,-4.5190612923801545,0,-4.061161702778059,-5.016767691235051,-4.702149536175096,-5.104592659806395,-5.13664305639238,-3.0930531078939425
I_PDAY_BRK,60,EQ,288,0.4168706928771459,6,5.427278875582115,-2.7939328003462633,0,-2.144163070778053,-3.1800977884534203,-2.377152449407829,-1.4488102492129487,-4.811411052217674,-2.8019621920076525
V_REGIME_TREND,10,EQ,1296,0.4167899765034077,6,8.282865936613163,-4.0847791010494525,0,-4.737843597219285,-5.190065311965984,-3.513665435032464,-3.3155718704788453,-4.659756224679904,-3.0917721669202347
V_NR_BREAK,60,EQ,648,0.41453520394542287,6,8.007344347766232,-5.112316329261467,0,-2.4571317049268564,-4.290544748948662,-4.772599911082485,-6.710788529077729,-6.317090777217625,-6.125742304315439
R_BB,15,FUT,5184,0.40763354665055024,6,9.138716160696283,-5.06520357861192,0,-5.2278840282293455,-2.772218314257745,-5.754696144382844,-4.095515691766645,-4.651397567568966,-7.889509725465969
R_GAP_FADE,15,FUT,486,0.4075093867210639,3,2.2688055589042135,-3.509870558632196,2,-18.877974623421423,-6.148839393934197,1.8601256441344913,3.647246193092876,-0.7539278130318058,-0.7858533586331182
T_MTF,15,EQ,1728,0.4074883441684996,6,7.914498763294659,-5.336315971441642,0,-6.413924628131035,-6.981730341282576,-4.784287145773334,-5.048510329800937,-6.3117111154637096,-2.4777322681982556
M_ROC_VOTE,15,FUT,2592,0.40510153939945814,6,6.892074212649647,-4.077720902786132,0,-3.678934621727478,-6.693207429553581,-3.9848888433382172,-4.7330962732842785,-4.334178227453216,-1.0420200213600228
U_VOL_BREAK,10,FUT,1296,0.40264507176799796,6,6.185347134105922,-4.072921576996534,0,-3.2892398999562036,-6.047532809981314,-3.8573372727925728,-3.902437978228397,-4.621140737702055,-2.7198407633186585
U_OBV,30,EQ,432,0.4018974131051689,6,8.313042957245793,-3.5362002890311452,0,-3.4724880116675356,-4.480414901372247,-3.8095979223679075,-3.340463696701133,-4.39871881132785,-1.7155183907502005
V_SQUEEZE,10,EQ,1728,0.3995250760870755,6,6.85276662861162,-5.029061727101776,0,-3.505804020063664,-5.248980447030502,-4.4095521201714805,-5.783146177119199,-5.691453066167395,-5.5354345320584155
T_ADX,15,EQ,1296,0.3986987271729349,6,7.852355893147799,-4.888196054823566,0,-4.540724007765158,-4.973987989225992,-4.870879645282506,-5.80802591095984,-4.405015556177643,-4.730543219530254
V_NR_BREAK,30,FUT,972,0.3983556954521672,6,7.685174385902665,-3.6593101903778056,0,-3.6571032608045484,-4.179929245915673,-3.8105832637277794,-4.822806348813827,-3.846210312306233,-1.6392287106987706
R_VWAP,10,FUT,972,0.3937545986952451,6,7.60524138362521,-4.850485029155901,0,-5.217035103369705,-3.432194483666224,-6.256490143283121,-3.9412830227770557,-4.17043892144526,-6.085468500394037
U_SIGNED_VOL,30,EQ,2592,0.3822251471186453,6,7.881329494977655,-4.163372485711338,0,-3.9488195907465085,-3.8180930979869463,-4.149988663970082,-4.0892316057419,-4.381928325036704,-4.592173630785887
V_SQUEEZE,15,EQ,1728,0.3800259940916301,6,6.638385931720225,-2.896203783029622,0,-1.4125277719072848,-4.010420998974166,-3.6967506632402682,-2.972791208397801,-3.475718235149431,-1.8090138205087827
T_DONCH,15,FUT,1620,0.37932698006202825,6,7.232334311752283,-2.91230397501853,0,-1.9459919179745317,-4.9600607811245085,-3.2047607962765974,-3.414872916459689,-3.8627924833932625,-0.08534495488258934
R_VWAP,10,EQ,1296,0.3791776411439009,6,8.045546557543995,-5.074099119918647,0,-4.53862922105541,-3.903391352991864,-5.835682379037192,-5.4546616688875025,-4.989228781531968,-5.723001316007946
M_TSMOM,15,FUT,5832,0.37672782067167704,6,8.812558320783431,-2.807115030148221,0,-2.7602593374998254,-4.763433332648869,-2.247379641791478,-3.3190237373606664,-3.003672476386316,-0.7489216552021679
U_VOL_BREAK,15,EQ,864,0.3765025838033695,6,6.328025146918088,-3.8142059856025146,0,-2.882820969548422,-4.063934995012339,-4.117328683953549,-3.774244366792845,-4.8578897289397,-3.1890171693682308
T_DONCH_STOP,30,FUT,1620,0.37460380490537876,6,6.615198622220952,-2.0213364225287,1,-1.858006678684829,-4.246162185405956,-0.7950567935429917,-3.5006851665599963,-2.9280727861583986,1.1999650751799722
I_PDAY_BRK,60,FUT,216,0.3705476200822912,6,6.230859972197777,-1.6927929921079217,0,-1.6544532473250542,-2.363918339577595,-1.0018055200701685,-2.4054846464143176,-2.446552184175315,-0.2845440150850782
R_RSI,60,EQ,3456,0.36883450498661347,6,7.404531228822325,-3.6283652825169175,0,-2.906932202897314,-3.1700178926310936,-4.307381900250234,-3.0140453776366365,-2.5077220215390037,-5.864092300147225
R_MA_DEV,15,FUT,2916,0.36431441358039335,6,6.767569482554447,-4.723057870724195,0,-5.083603868785913,-2.7056410243861695,-5.397894333331606,-3.41975885693992,-4.772124116682438,-6.959325024219124
T_EMA_X,10,FUT,5508,0.3638151599168396,6,7.6031389666775935,-2.977809421732521,0,-2.8501545147293648,-4.373924376073372,-3.05723399910074,-2.83425133229246,-2.430546951379665,-2.320745356819523
T_PRICE_MA,30,EQ,2160,0.35877642996055253,6,7.5913424501671365,-4.03437699020318,0,-4.04896683701923,-5.0716235108481325,-3.417195632705487,-3.7745798470760223,-4.605938534141493,-3.2879575794287144
T_EMA_X,15,EQ,3672,0.3585593769498074,6,7.553974049445137,-3.5201850154021326,0,-3.2137735642732688,-4.3020420057951645,-3.3383276428014743,-3.723587352206206,-3.8177715828296286,-2.7256079445070536
R_BB_LIMIT,30,EQ,1944,0.35658696886091196,6,6.619874873684807,-3.9533166473208587,0,-3.369997552013345,-2.46393239822677,-4.394706963593177,-4.2229911797226025,-3.288528966673225,-5.979742823696032
T_ADX,10,FUT,1944,0.3536688250208972,6,7.054169325492011,-4.307915515528676,0,-3.291855455365161,-4.985376288223807,-4.410871486742856,-5.323983001074431,-3.982342540860268,-3.8530643209055286
T_HMA,60,EQ,1080,0.35133280206603484,6,7.4101607711076305,-1.986508601301793,0,-2.548874424545766,-2.6318245226810824,-1.942910065790031,-1.723988383053464,-2.4698667157288856,-0.6015874960115293
V_SQUEEZE,10,FUT,2592,0.3511756751574979,6,5.748564767004921,-3.2966081683249566,0,-2.9078851271044885,-6.233422962775496,-1.566349472275159,-2.8498971656787844,-4.579794600870945,-1.6422996812448691
R_VWAP,30,FUT,972,0.3504447579181718,6,7.197165433548776,-4.497024560373785,0,-4.240504514166929,-2.4540526448699933,-7.021241701397556,-2.4738980024380144,-2.8367138971650214,-7.955736602205194
R_EXTREME,15,EQ,2592,0.3471056556263576,6,7.867726774221594,-3.5069389806087266,0,-4.995433940410578,-1.8451506780140363,-3.424612642915368,-3.114970667841453,-3.010313844296449,-4.651152110174474
U_BAR_PRESSURE,30,FUT,1296,0.3462516917705974,6,6.598716719137287,-4.073891878743088,0,-5.1636044325788735,-5.916979137050058,-1.8657711127622183,-5.930590667116331,-4.749333912028113,-0.8170720109229326
R_RSI,60,FUT,5184,0.3418981670026211,5,6.297699276984948,-4.0059421992130515,0,-3.593159903319427,-1.9914799582903913,-6.5819587426213735,-2.2840304246339325,-2.9679990684683566,-6.6170250979448255
R_BB_LIMIT,30,FUT,2916,0.3389159038292124,6,5.54186067751708,-4.339400134544637,0,-3.9719019633666255,-1.8318138903174686,-6.107573063708191,-2.8822405803219144,-3.7259872631218953,-7.516884046431729
M_TSMOM,30,EQ,3888,0.33736733887136344,6,7.484598196165735,-3.093882843961088,0,-3.4379564140254484,-3.7964416029874135,-3.1138198757749462,-2.6441539940828083,-3.9824264549296227,-1.5884987219662892
M_ROC_VOTE,30,EQ,1728,0.33664015483584864,6,5.86659483985635,-3.364536877769592,0,-4.323123002464133,-4.778684467160622,-2.787232729531553,-2.8433674465019947,-4.772205907969873,-0.6826077129893777
R_VOLSPIKE_FADE,10,FUT,1296,0.33233726695077337,6,5.736185634300605,-2.921539238953246,1,-4.746059393064202,-2.3445850818368705,0.21686278563942232,-4.987095352296401,-4.205955387723862,-1.4624030044375638
R_VWAP,15,FUT,972,0.33189559113940525,6,6.675789627134925,-4.989505675932069,0,-4.735420888204533,-2.9209807557603806,-6.470590719068586,-3.7104895436188023,-3.7777768737695174,-8.321775275170596
T_DONCH_STOP,60,EQ,1080,0.33149034488865836,6,5.476771293532006,-1.9794851515560696,1,-2.5080944232818663,-3.188584377036962,-1.563049727057328,-0.9096849667104245,-3.7686558456331025,0.06115843038326369
V_RANGE_EXP,15,FUT,1944,0.3302071088115137,6,6.940947869367352,-2.8665440068588848,0,-2.7622584860678283,-3.0986984358581475,-2.6939475080897104,-2.7829616602011553,-3.0515229692363697,-2.809874981700097
T_SUPERTREND,15,FUT,2916,0.32868943035280956,6,5.524527752398298,-2.8139168401877304,0,-1.9219572994131142,-3.8285199501649987,-3.0365643520040377,-3.669132807303066,-2.64730861415427,-1.7800180180868967
R_VOLSPIKE_FADE,10,EQ,864,0.32710346604873436,6,6.279642400936315,-5.006044026154907,0,-6.054020364721965,-2.9738145491960757,-4.1621737549174025,-5.717667312007381,-5.222082735967176,-5.906505440119439
I_ORB,15,EQ,1728,0.3261853116093142,6,5.248503764288002,-3.033301317669208,0,-2.996754476904863,-3.4406521665495027,-2.335054242494322,-2.6500016604209296,-4.174772184129195,-2.602573175516435
R_VWAP,15,EQ,1296,0.32407871483698497,6,6.270694006485872,-4.820143141129563,0,-4.22112748058962,-3.265182266818111,-5.723908490176551,-4.488970349154701,-4.234628347572009,-6.987041912466384
V_REGIME_TREND,15,EQ,1296,0.32319684943832455,6,5.484245654982781,-2.970688220035619,0,-3.695620972921853,-4.20895484281558,-2.562816261325475,-2.239534687893958,-3.587375094762417,-1.5298274604944302
R_EXTREME,15,FUT,3888,0.32099195318257373,6,5.9792756564903895,-3.996276189583476,0,-5.419315453492281,-2.499804105287871,-4.283300512110928,-3.69740917310735,-3.197988082482274,-4.879839811020155
R_EXTREME,60,FUT,3888,0.3131098892157041,6,4.30090467810028,-2.850862797615194,1,-3.569111415704272,-1.3558559823644327,-5.307821069788566,1.1606164241059207,-2.0635432739034574,-5.969461468036355
V_REGIME_TREND,10,FUT,1944,0.3114840427324496,6,5.809623182693787,-2.50559710740674,0,-3.375354518065686,-4.956187297947978,-0.5754937343879624,-3.3409865827756278,-2.667024428732419,-0.11853608253076604
T_HMA,30,FUT,1620,0.30209237108321474,6,5.798991478271251,-1.818359729174363,0,-1.999685411479681,-2.854699539945879,-0.6313767214454216,-2.7248117852005875,-1.850313308308787,-0.849271608665822
T_MTF,15,FUT,2592,0.3005857265544501,6,5.84084035779217,-3.195013885037968,1,-2.784045573016414,-6.2631355066287036,-3.2868228548115783,-3.5993673508137505,-3.5652856895826015,0.32857366462523785
R_MA_DEV,30,EQ,1944,0.2970713171710586,6,5.2924005272426085,-3.227193120783204,0,-2.7311856709035434,-1.7128982971557447,-3.776100602942908,-3.1956396646210625,-2.753210743689789,-5.194123745386181
T_SUPERTREND,30,EQ,1944,0.2960114314709061,6,5.441119454716166,-3.010611173381159,0,-3.3248146888012844,-2.972490135661467,-2.976651166969379,-3.769127844421034,-2.703405742224326,-2.317177462209463
R_VOLSPIKE_FADE,60,FUT,1296,0.2876287000085041,6,2.9325189852294606,-2.3420776463778763,1,-2.7159567826112907,-0.7755188494559593,-2.153963299694125,0.03788289457624927,-1.7499402095253918,-6.69496963155674
T_KELTNER,15,FUT,2916,0.2875680984517927,6,4.685367501251306,-2.539966562156463,1,-1.7771120970642447,-4.492677634176366,-2.7532320263963563,-3.93635042726633,-2.7381830188348726,0.45775583079939064
U_SIGNED_VOL,30,FUT,3888,0.28284440257922433,6,5.913263859615859,-2.9892324095256644,0,-3.2197742933156928,-3.0606110427451583,-3.0544740417371754,-2.973129957211999,-3.0197723751014816,-2.607632747042479
M_ACCEL,30,FUT,1296,0.2821603055778112,6,4.834531621284719,-3.6251347827157496,0,-3.8307843555267387,-5.049634717276949,-3.222662873978395,-4.47056415475747,-3.4205087249762456,-1.756653869778704
T_DONCH,30,EQ,1080,0.2665699503441404,6,4.840846333729899,-2.638565785392586,0,-2.638015444571567,-3.2252455418413915,-3.2836511284967314,-1.8730550161079533,-4.061893170927886,-0.7495344104099861
U_VOL_BREAK,15,FUT,1296,0.26486426643504823,6,4.015416910528021,-2.5955678423193382,0,-1.9181623259963858,-4.063277666193703,-2.795988755576119,-3.3734259003063225,-3.187654313939824,-0.2348980919036755
I_ORB,15,FUT,1296,0.2633319876766292,6,4.369359130349621,-2.534869269010329,0,-1.2361542014522267,-4.331640233432598,-2.0452661089857687,-2.547256251894524,-4.034027347809366,-1.014871470487492
V_SQUEEZE,15,FUT,2592,0.26169554271344325,6,4.660989561371394,-2.046962354096788,0,-2.3067538164924066,-3.885537469805263,-1.7849338634962548,-2.1342296949351027,-1.999233242717886,-0.171086037133815
T_DONCH_STOP,60,FUT,1620,0.25869144006285455,6,4.9805787059852475,-0.9275922385299827,1,-0.8184025318015282,-3.028945614071491,-0.11032298836894341,-2.2701819695631413,-1.7547838041696475,2.4170834767948564
U_OBV,30,FUT,648,0.25841600846970086,5,4.263476277243682,-1.8561378925736636,0,-1.7825546071103684,-4.105464697406652,-0.4815411058593694,-2.874110512392165,-1.766514887241955,-0.1266415454314713
T_EMA_X,15,FUT,5508,0.25597443795256525,6,4.958268903589862,-1.8737661361394877,0,-2.158181219310917,-3.658802530407967,-1.465027799372066,-1.9085472661715384,-1.4000296780527175,-0.6520083235217209
V_RANGE_EXP,30,EQ,1296,0.25533434258608234,6,4.241232793594637,-2.2316704487987065,0,-2.329062353145751,-2.20249523115121,-2.52006498070039,-2.151426066032434,-1.982723085371076,-2.204250976391379
R_VOLSPIKE_FADE,15,FUT,1296,0.24867700521537486,6,4.17916689698393,-2.837245645902534,1,-4.670058467360419,-2.513730219959029,0.8300677288791334,-3.7083324952444796,-3.47010672230136,-3.49131369942905
T_KELTNER,30,EQ,1944,0.24731813233274877,6,3.9216649803469195,-2.517045744757587,0,-2.550985826630696,-3.5401864361234963,-2.812468911726818,-2.758947602078097,-3.288238122733315,-0.15144756925310188
T_PRICE_MA,30,FUT,3240,0.24646970192267417,6,4.0270146391332515,-2.1693924004009877,0,-1.7014099905954045,-4.90657472586343,-1.5288195994921392,-2.6298713454321763,-1.9614618573594917,-0.2882168836632835
T_MTF,30,EQ,1728,0.2407721827449227,6,4.846433023080511,-3.0051079715156077,0,-4.221771623687079,-4.837005153117202,-2.799832549298368,-2.5342665761720635,-3.368462777501425,-0.2693091493175089
U_OBV,60,EQ,432,0.24004758991824385,5,4.8961488669017035,-1.6604172194717923,0,-2.311184743341383,-2.7997005288356593,-1.2113001413672,-0.39363832349131395,-2.4354344997204582,-0.8112450800747395
R_BB,30,FUT,5184,0.23994466916901716,6,4.073009785011743,-3.568607252872194,0,-3.429056337111237,-1.4925347972253642,-5.744756688294112,-1.7492197671022234,-2.593624068879205,-6.4024518586210215
V_NR_BREAK,60,FUT,972,0.23977249998766859,5,5.155683016142233,-2.4292419222056663,0,-1.078386269497183,-2.3269489098671152,-2.5929060374565447,-3.9609300903219613,-3.2751980615361522,-1.341082164555042
U_SIGNED_VOL,60,EQ,2592,0.23787190905057473,6,4.339458411805595,-2.7283369937865984,0,-2.8872384626255934,-2.5374258776459824,-2.718906966024054,-2.3334307389931537,-2.795164115950454,-3.0978558014803497
U_BAR_PRESSURE,60,EQ,864,0.23447036631017779,6,5.119615597390298,-3.8763823004183546,0,-5.104651025516025,-5.186281085962141,-4.460700624797002,-3.7679455286864774,-3.2838147607483568,-1.4549007768001216
T_ADX,15,FUT,1944,0.2340628825621955,6,3.8850808962650127,-3.3236723942500555,0,-2.7026688698918515,-3.9279349355862467,-3.5141257050936847,-5.017321688919906,-2.447677504231243,-2.3323056617774025
R_BB,30,EQ,3456,0.2323994240903132,6,4.923779974601359,-3.1157871391018745,0,-3.068345006626523,-1.6396593917051743,-3.711735126812724,-2.800378788656776,-2.240513297108258,-5.234091223701791
V_REGIME_TREND,15,FUT,1944,0.2312391243320877,6,5.0834744242394745,-1.702037290026932,1,-2.2311343136738646,-4.256774268169226,-0.9915481878881243,-1.7085515964029179,-2.117973942392008,1.0937585683645483
T_PRICE_MA,1440,FUT,3240,0.22570568530000445,4,3.164851739606727,0.8391596025535035,5,0.057225986643585455,-0.37420632958271083,0.028962809933982467,1.1818656713814737,1.024304379220509,3.1168050977241815
R_GAP_FADE,5,FUT,486,0.22474040401955256,3,1.49353217381857,-3.670950709709306,2,-21.435639406410086,-3.9233867845283434,2.460448383905332,2.351448612818983,-0.2898453915843901,-1.1887296724573317
R_MA_DEV,60,EQ,1944,0.22070245079827275,6,4.3089505608649965,-2.420105101283502,0,-1.9775324380243098,-0.994033895021933,-2.691432719634032,-2.3673476774247497,-2.196108702851042,-4.294175174744945
V_REGIME_TREND,30,EQ,1296,0.2206085093862823,6,4.70789475342574,-1.499500688393806,2,-3.0256106537943634,-2.8690707827709065,-1.915848620035624,0.21239310167455583,-2.4546133993498556,1.0557462239133575
M_TSMOM,60,EQ,3888,0.21531042566626066,6,4.320108133537762,-1.5214315097524,1,-2.5942129242508156,-2.7080404505440474,-1.3504746618320635,-0.7145746330222925,-1.9905960699012584,0.22930968103607763
M_TSMOM,30,FUT,5832,0.21246251567691757,6,4.374050691962271,-1.312783655168038,1,-1.5534321417090513,-3.436927859193814,-0.25300914020203025,-1.90768897705978,-1.4122121475736717,0.6865683347301175
T_MTF,30,FUT,2592,0.21029734921403095,6,4.580370799309844,-1.5945955288492126,1,-0.9150407599527193,-4.529119924038298,-1.6882571679737137,-2.5857893243662047,-2.088451434894625,2.2390854381302843
R_VWAP,30,EQ,1296,0.2085090651504052,6,4.163132936823659,-4.5063167201511805,0,-2.2562836521850462,-2.4253934999548816,-5.3642846608290995,-4.657376985325166,-3.5511266570782523,-8.783434865534636
T_PRICE_MA,60,EQ,2160,0.20754697220167118,6,4.23225589205121,-1.9075068289961912,0,-2.340274455468336,-3.4966567366238737,-1.4660069422431778,-1.257823024277356,-2.567190098722472,-0.31708971664193036
R_BB,60,FUT,5184,0.2060537048461515,6,3.2799867110653946,-2.8734362703061858,0,-2.523997601042661,-0.7160682091944118,-4.737975413808934,-1.3829167275784386,-1.9779928870908963,-5.901666783121773
T_SUPERTREND,60,EQ,1944,0.2054302019604716,5,3.9025289300772457,-1.6685472002058883,0,-2.2321261672960664,-1.945762148988271,-1.470429197091848,-1.3983137274037596,-2.3404430532978053,-0.624208907157579
R_MA_DEV,30,FUT,2916,0.20511186480668533,6,2.9038215871724535,-2.9707405953756734,0,-3.164854317305871,-1.015650015964591,-3.5678061659492695,-1.8039818470537943,-2.853274102698272,-5.418877123282245
R_BB_LIMIT,60,FUT,2916,0.20426132844094058,6,2.5859096466333753,-3.2152214883083494,0,-2.9373211293599883,-0.7720921346334467,-5.000006929943254,-1.3411933774205982,-1.9910616627630906,-7.2496536957297195
M_ROC_VOTE,60,EQ,1728,0.2038903626829118,6,3.739433679576466,-1.336460551060201,1,-2.757540513461592,-3.2125278646298874,-1.1542911873263009,-0.267201284810024,-2.620917332047406,1.9937148759140029
U_VOL_BREAK,30,EQ,864,0.20359116711395642,6,2.1490460556486624,-2.2227177623440046,0,-1.8667405894968514,-3.422973683907167,-2.453687785397523,-1.2593484206737304,-4.2340219204594085,-0.0995341741293469
R_VOLSPIKE_FADE,30,FUT,1296,0.20319235763685803,4,1.5961324568082091,-2.4549408098619185,1,-3.146438784073392,-2.0829433549189402,0.5648038206876209,-1.4659358194696506,-3.2456521636096465,-5.353478557787503
T_SUPERTREND,30,FUT,2916,0.20268629318723344,5,3.3981311451672824,-1.3560375311933557,2,-1.366665972619324,-2.244774355786639,0.012777061832045265,-2.7811810838775086,-1.7861900482423592,0.02980921153365053
